Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
2,4,0,1,79%,56%,"61%
(30/49)","74%
(26/35)","46%
(6/13)","63%
(17/27)",0/2,0/0,"26%
(9/35)","39%
(19/49)","33%
(9/27)","54%
(7/13)",0/0,2/2,"58%
(36/62)","69%
(43/62)","31%
(19/62)","42%
(26/62)","44%
(55/124)","56%
(69/124)","80%
(8/10)","100%
(10/10)","0%
(0/10)","20%
(2/10)","40%
(8/20)","60%
(12/20)",bautista-agut-roberto,basilashvili-nikoloz,13.03.2021 15:10,doha-2021,0-2,2,3,0-2 | 6-7(5-7) | 2-6,6-7,5-7,2-6,,,,,,,
8,5,1,1,64%,41%,"68%
(28/41)","79%
(19/24)","43%
(10/23)","68%
(23/34)",4/7,0/1,"21%
(5/24)","32%
(13/41)","32%
(11/34)","57%
(13/23)",1/1,3/7,"59%
(38/64)","72%
(42/58)","28%
(16/58)","41%
(26/64)","44%
(54/122)","56%
(68/122)","67%
(6/9)","90%
(9/10)","10%
(1/10)","33%
(3/9)","37%
(7/19)","63%
(12/19)",fritz-taylor,basilashvili-nikoloz,12.03.2021 16:55,doha-2021,0-2,2,3,0-2 | 6-7(3-7) | 1-6,6-7,3-7,1-6,,,,,,,
2,8,0,1,78%,67%,"64%
(27/42)","78%
(28/36)","83%
(10/12)","6%
(1/18)",2/3,1/5,"22%
(8/36)","36%
(15/42)","94%
(17/18)","17%
(2/12)",4/5,1/3,"69%
(37/54)","54%
(29/54)","46%
(25/54)","31%
(17/54)","57%
(62/108)","44%
(47/108)","89%
(8/9)","56%
(5/9)","44%
(4/9)","11%
(1/9)","67%
(12/18)","33%
(6/18)",bautista-agut-roberto,rublev-andrey,12.03.2021 15:25,doha-2021,2-0,2,3,2-0 | 6-3 | 6-3,6-3,,6-3,,,,,,,
5,4,3,0,62%,68%,"76%
(48/63)","63%
(38/60)","32%
(12/38)","57%
(16/28)",7/11,1/6,"37%
(22/60)","24%
(15/63)","43%
(12/28)","61%
(23/38)",5/6,4/11,"59%
(60/101)","61%
(54/88)","39%
(34/88)","41%
(41/101)","50%
(94/189)","50%
(95/189)","73%
(11/15)","67%
(10/15)","33%
(5/15)","27%
(4/15)","53%
(16/30)","47%
(14/30)",thiem-dominic,bautista-agut-roberto,11.03.2021 17:55,doha-2021,1-2,3,3,1-2 | 6-7(3-7) | 6-2 | 4-6,6-7,3-7,6-2,,4-6,,,,,
12,12,5,0,61%,69%,"77%
(43/56)","67%
(44/66)","50%
(18/36)","50%
(15/30)",4/5,7/10,"36%
(24/66)","27%
(15/56)","43%
(13/30)","39%
(14/36)",3/10,1/5,"68%
(61/90)","60%
(58/96)","40%
(38/96)","32%
(29/90)","53%
(98/186)","48%
(90/186)","93%
(13/14)","79%
(11/14)","21%
(3/14)","7%
(1/14)","57%
(16/28)","43%
(12/28)",basilashvili-nikoloz,federer-roger,11.03.2021 15:45,doha-2021,2-1,3,3,2-1 | 3-6 | 6-1 | 7-5,3-6,,6-1,,7-5,,,,,
11,12,2,5,71%,62%,"79%
(57/72)","82%
(42/51)","47%
(14/30)","58%
(18/31)",3/5,1/4,"18%
(9/51)","21%
(15/72)","26%
(8/31)","47%
(14/30)",3/4,2/5,"70%
(71/102)","73%
(60/82)","27%
(22/82)","30%
(31/102)","51%
(93/184)","49%
(91/184)","88%
(15/17)","81%
(13/16)","19%
(3/16)","12%
(2/17)","55%
(18/33)","45%
(15/33)",fritz-taylor,shapovalov-denis,11.03.2021 11:40,doha-2021,2-1,3,3,2-1 | 5-7 | 6-3 | 7-5,5-7,,6-3,,7-5,,,,,
1,4,1,1,67%,71%,"71%
(45/63)","65%
(39/60)","61%
(19/31)","63%
(15/24)",2/3,0/2,"35%
(21/60)","29%
(18/63)","33%
(8/24)","35%
(11/31)",2/2,1/3,"68%
(64/94)","64%
(54/84)","36%
(30/84)","32%
(30/94)","53%
(94/178)","47%
(84/178)","93%
(14/15)","87%
(13/15)","13%
(2/15)","7%
(1/15)","53%
(16/30)","47%
(14/30)",fucsovics-marton,harris-lloyd,10.03.2021 18:05,doha-2021,2-1,3,3,2-1 | 4-6 | 7-6(7-5) | 6-2,4-6,,7-6,7-5,6-2,,,,,
9,13,3,0,63%,68%,"76%
(59/78)","79%
(56/71)","49%
(22/45)","53%
(18/34)",3/4,3/4,"21%
(15/71)","24%
(19/78)","47%
(16/34)","44%
(20/45)",1/4,1/4,"66%
(81/123)","70%
(74/105)","30%
(31/105)","34%
(42/123)","49%
(112/228)","51%
(116/228)","94%
(16/17)","94%
(15/16)","6%
(1/16)","6%
(1/17)","52%
(17/33)","48%
(16/33)",evans-daniel,federer-roger,10.03.2021 15:20,doha-2021,1-2,3,3,1-2 | 6-7(8-10) | 6-3 | 5-7,6-7,8-10,6-3,,5-7,,,,,
1,5,2,1,57%,55%,"47%
(15/32)","82%
(23/28)","33%
(8/24)","39%
(9/23)",9/15,2/4,"18%
(5/28)","53%
(17/32)","57%
(13/23)","58%
(14/24)",2/4,6/15,"41%
(23/56)","63%
(32/51)","37%
(19/51)","59%
(33/56)","39%
(42/107)","61%
(65/107)","25%
(2/8)","75%
(6/8)","25%
(2/8)","75%
(6/8)","25%
(4/16)","75%
(12/16)",jaziri-malek,basilashvili-nikoloz,10.03.2021 15:00,doha-2021,0-2,2,3,0-2 | 2-6 | 2-6,2-6,,2-6,,,,,,,
8,5,7,4,58%,56%,"75%
(46/61)","73%
(51/70)","40%
(18/45)","48%
(26/54)",9/14,7/11,"27%
(19/70)","25%
(15/61)","44%
(24/54)","44%
(20/45)",4/11,5/14,"60%
(64/106)","62%
(77/124)","38%
(47/124)","40%
(42/106)","48%
(111/230)","52%
(119/230)","67%
(10/15)","75%
(12/16)","25%
(4/16)","33%
(5/15)","45%
(14/31)","55%
(17/31)",goffin-david,fritz-taylor,10.03.2021 14:40,doha-2021,1-2,3,3,1-2 | 1-6 | 7-5 | 6-7(9-11),1-6,,7-5,,6-7,9-11,,,,
11,2,6,0,60%,76%,"79%
(30/38)","86%
(32/37)","32%
(8/25)","75%
(9/12)",3/5,0/0,"14%
(5/37)","21%
(8/38)","25%
(3/12)","44%
(11/25)",0/0,2/5,"60%
(38/63)","84%
(41/49)","16%
(8/49)","40%
(25/63)","41%
(46/112)","59%
(66/112)","78%
(7/9)","100%
(10/10)","0%
(0/10)","22%
(2/9)","37%
(7/19)","63%
(12/19)",bublik-alexander,bautista-agut-roberto,10.03.2021 13:10,doha-2021,0-2,2,3,0-2 | 4-6 | 3-6,4-6,,3-6,,,,,,,
9,6,1,7,71%,56%,"83%
(54/65)","87%
(39/45)","54%
(14/26)","46%
(16/35)",2/2,2/5,"13%
(6/45)","17%
(11/65)","34%
(12/35)","42%
(11/26)",3/5,0/2,"75%
(68/91)","69%
(55/80)","31%
(25/80)","25%
(23/91)","54%
(93/171)","46%
(78/171)","100%
(15/15)","79%
(11/14)","21%
(3/14)","0%
(0/15)","62%
(18/29)","38%
(11/29)",thiem-dominic,karatsev-aslan,10.03.2021 13:10,doha-2021,2-1,3,3,2-1 | 6-7(5-7) | 6-3 | 6-2,6-7,5-7,6-3,,6-2,,,,,
3,7,2,2,59%,55%,"74%
(35/47)","80%
(24/30)","42%
(14/33)","84%
(21/25)",7/9,0/0,"20%
(6/30)","26%
(12/47)","8%
(2/25)","52%
(17/33)",0/0,2/9,"61%
(49/80)","82%
(45/55)","18%
(10/55)","39%
(31/80)","44%
(59/135)","56%
(76/135)","82%
(9/11)","100%
(11/11)","0%
(0/11)","18%
(2/11)","41%
(9/22)","59%
(13/22)",pospisil-vasek,shapovalov-denis,10.03.2021 13:00,doha-2021,0-2,2,3,0-2 | 5-7 | 4-6,5-7,,4-6,,,,,,,
8,1,0,3,69%,57%,"82%
(31/38)","74%
(25/34)","65%
(11/17)","46%
(12/26)",0/0,2/4,"26%
(9/34)","18%
(7/38)","42%
(11/26)","35%
(6/17)",2/4,0/0,"76%
(42/55)","62%
(37/60)","38%
(23/60)","24%
(13/55)","57%
(65/115)","43%
(50/115)","100%
(10/10)","80%
(8/10)","20%
(2/10)","0%
(0/10)","60%
(12/20)","40%
(8/20)",goffin-david,krajinovic-filip,09.03.2021 19:00,doha-2021,2-0,2,3,2-0 | 6-4 | 6-4,6-4,,6-4,,,,,,,
11,17,3,5,69%,64%,"81%
(68/84)","87%
(61/70)","54%
(20/37)","50%
(20/40)",7/8,3/5,"13%
(9/70)","19%
(16/84)","38%
(15/40)","38%
(14/37)",2/5,1/8,"73%
(88/121)","74%
(81/110)","26%
(29/110)","27%
(33/121)","51%
(117/231)","49%
(114/231)","94%
(15/16)","88%
(14/16)","13%
(2/16)","6%
(1/16)","53%
(17/32)","47%
(15/32)",harris-lloyd,wawrinka-stan,09.03.2021 16:10,doha-2021,2-1,3,3,2-1 | 7-6(7-3) | 6-7(6-8) | 7-5,7-6,7-3,6-7,6-8,7-5,,,,,
1,2,1,3,70%,61%,"59%
(30/51)","77%
(33/43)","64%
(14/22)","56%
(15/27)",5/8,7/8,"23%
(10/43)","41%
(21/51)","33%
(9/27)","32%
(7/22)",1/8,3/8,"60%
(44/73)","69%
(48/70)","31%
(22/70)","40%
(29/73)","46%
(66/143)","54%
(77/143)","73%
(8/11)","90%
(9/10)","10%
(1/10)","27%
(3/11)","43%
(9/21)","57%
(12/21)",lajovic-dusan,fucsovics-marton,09.03.2021 14:25,doha-2021,0-2,2,3,0-2 | 6-7(3-7) | 3-6,6-7,3-7,3-6,,,,,,,
