Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
17,4,3,5,61%,54%,"71%
(45/63)","72%
(31/43)","54%
(22/41)","49%
(18/37)",8/11,3/7,"28%
(12/43)","29%
(18/63)","38%
(14/37)","39%
(16/41)",4/7,3/11,"64%
(67/104)","61%
(49/80)","39%
(31/80)","36%
(37/104)","53%
(98/184)","47%
(86/184)","81%
(13/16)","73%
(11/15)","27%
(4/15)","19%
(3/16)","55%
(17/31)","45%
(14/31)",seyboth-wild-thiago,ruud-casper,01.03.2020 19:10,santiago-2020,2-1,3,3,2-1 | 7-5 | 4-6 | 6-3,7-5,,4-6,,6-3,,,,,
0,2,0,0,72%,66%,"73%
(24/33)","57%
(23/40)","69%
(9/13)","33%
(7/21)",3/3,9/13,"43%
(17/40)","27%
(9/33)","62%
(13/21)","54%
(7/13)",4/13,0/3,"69%
(35/51)","49%
(30/61)","51%
(31/61)","31%
(16/51)","59%
(66/112)","41%
(46/112)","100%
(8/8)","50%
(4/8)","50%
(4/8)","0%
(0/8)","75%
(12/16)","25%
(4/16)",seyboth-wild-thiago,olivo-renzo,29.02.2020 22:20,santiago-2020,2-0,2,3,2-0 | 6-1 | 6-3,6-1,,6-3,,,,,,,
1,5,0,4,66%,57%,"58%
(26/45)","86%
(32/37)","65%
(15/23)","57%
(16/28)",6/8,0/0,"14%
(5/37)","42%
(19/45)","29%
(8/28)","35%
(8/23)",0/0,2/8,"60%
(41/68)","74%
(48/65)","26%
(17/65)","40%
(27/68)","44%
(58/133)","56%
(75/133)","80%
(8/10)","100%
(10/10)","0%
(0/10)","20%
(2/10)","40%
(8/20)","60%
(12/20)",ramos-vinolas-albert,ruud-casper,29.02.2020 20:10,santiago-2020,0-2,2,3,0-2 | 6-7(5-7) | 2-6,6-7,5-7,2-6,,,,,,,
3,3,4,2,68%,63%,"59%
(23/39)","71%
(17/24)","33%
(6/18)","50%
(7/14)",1/3,2/4,"29%
(7/24)","41%
(16/39)","36%
(5/14)","44%
(8/18)",2/4,2/3,"51%
(29/57)","63%
(24/38)","37%
(14/38)","49%
(28/57)","45%
(43/95)","55%
(52/95)","67%
(4/6)","67%
(4/6)","33%
(2/6)","33%
(2/6)","50%
(6/12)","50%
(6/12)",garin-cristian,seyboth-wild-thiago,29.02.2020 00:10,santiago-2020,0-1,1,3,0-1 | 6-7(1-7),6-7,1-7,,,,,,,,
0,0,5,1,66%,82%,"62%
(48/77)","62%
(55/89)","45%
(18/40)","45%
(9/20)",6/11,3/8,"38%
(34/89)","38%
(29/77)","50%
(10/20)","43%
(17/40)",5/8,5/11,"56%
(66/117)","59%
(64/109)","41%
(45/109)","44%
(51/117)","49%
(111/226)","51%
(115/226)","69%
(11/16)","71%
(12/17)","29%
(5/17)","31%
(5/16)","48%
(16/33)","52%
(17/33)",olivo-renzo,dellien-hugo,28.02.2020 21:05,santiago-2020,2-1,3,3,2-1 | 3-6 | 7-6(7-5) | 7-5,3-6,,7-6,7-5,7-5,,,,,
7,2,2,2,52%,69%,"67%
(20/30)","70%
(30/43)","57%
(16/28)","53%
(10/19)",3/6,2/3,"30%
(13/43)","33%
(10/30)","37%
(7/19)","36%
(10/28)",1/3,3/6,"62%
(36/58)","65%
(40/62)","35%
(22/62)","38%
(22/58)","48%
(58/120)","52%
(62/120)","70%
(7/10)","90%
(9/10)","10%
(1/10)","30%
(3/10)","40%
(8/20)","60%
(12/20)",monteiro-thiago,ramos-vinolas-albert,28.02.2020 17:30,santiago-2020,0-2,2,3,0-2 | 4-6 | 4-6,4-6,,4-6,,,,,,,
4,5,3,3,54%,65%,"71%
(30/42)","71%
(39/55)","42%
(15/36)","45%
(13/29)",4/8,5/7,"29%
(16/55)","29%
(12/42)","45%
(13/29)","53%
(19/36)",2/7,4/8,"58%
(45/78)","63%
(54/86)","37%
(32/86)","42%
(33/78)","47%
(77/164)","52%
(85/164)","62%
(8/13)","71%
(10/14)","17%
(2/12)","33%
(4/12)","38%
(10/26)","56%
(14/25)",delbonis-federico,ruud-casper,28.02.2020 15:05,santiago-2020,0-2,2,3,0-2 | 5-7 | 5-7,5-7,,5-7,,,,,,,
3,0,6,11,59%,65%,"57%
(35/61)","62%
(34/55)","42%
(18/43)","34%
(10/29)",6/13,1/7,"38%
(21/55)","43%
(26/61)","28%
(8/29)","44%
(19/43)",6/7,7/13,"51%
(53/104)","52%
(44/84)","48%
(40/84)","49%
(51/104)","49%
(93/188)","51%
(95/188)","46%
(6/13)","54%
(7/13)","46%
(6/13)","54%
(7/13)","46%
(12/26)","54%
(14/26)",garin-cristian,davidovich-fokina-alejandro,27.02.2020 23:40,santiago-2020,2-1,3,3,2-1 | 6-2 | 0-6 | 7-6(7-4),6-2,,0-6,,7-6,7-4,,,,
1,2,0,0,57%,67%,"65%
(22/34)","68%
(27/40)","54%
(14/26)","80%
(16/20)",2/5,1/2,"33%
(13/40)","35%
(12/34)","20%
(4/20)","46%
(12/26)",1/2,3/5,"60%
(36/60)","72%
(43/60)","28%
(17/60)","40%
(24/60)","44%
(53/120)","56%
(67/120)","70%
(7/10)","90%
(9/10)","10%
(1/10)","30%
(3/10)","40%
(8/20)","60%
(12/20)",varillas-juan-pablo,ramos-vinolas-albert,27.02.2020 20:15,santiago-2020,0-2,2,3,0-2 | 6-7(3-7) | 2-6,6-7,3-7,2-6,,,,,,,
5,0,5,3,61%,50%,"86%
(37/43)","74%
(28/38)","56%
(15/27)","63%
(24/38)",3/3,5/6,"26%
(10/38)","14%
(6/43)","29%
(11/38)","26%
(7/27)",1/6,0/3,"74%
(52/70)","68%
(52/76)","32%
(24/76)","26%
(18/70)","52%
(76/146)","48%
(70/146)","100%
(11/11)","91%
(10/11)","9%
(1/11)","0%
(0/11)","55%
(12/22)","45%
(10/22)",seyboth-wild-thiago,londero-juan-ignacio,27.02.2020 17:55,santiago-2020,2-0,2,3,2-0 | 7-6(9-7) | 6-4,7-6,9-7,6-4,,,,,,,
8,3,1,1,65%,70%,"78%
(29/37)","64%
(21/33)","60%
(12/20)","50%
(7/14)",3/3,1/4,"36%
(12/33)","22%
(8/37)","43%
(6/14)","35%
(7/20)",3/4,0/3,"72%
(41/57)","60%
(28/47)","40%
(19/47)","28%
(16/57)","58%
(60/104)","42%
(44/104)","100%
(9/9)","63%
(5/8)","38%
(3/8)","0%
(0/9)","71%
(12/17)","29%
(5/17)",monteiro-thiago,carballes-baena-roberto,27.02.2020 16:10,santiago-2020,2-0,2,3,2-0 | 6-1 | 6-4,6-1,,6-4,,,,,,,
2,7,2,3,55%,79%,"67%
(24/36)","77%
(40/52)","55%
(16/29)","29%
(4/14)",3/6,3/4,"23%
(12/52)","33%
(12/36)","50%
(7/14)","38%
(11/29)",1/4,3/6,"62%
(40/65)","67%
(44/66)","33%
(22/66)","38%
(25/65)","47%
(62/131)","53%
(69/131)","73%
(8/11)","91%
(10/11)","9%
(1/11)","27%
(3/11)","41%
(9/22)","59%
(13/22)",tabilo-alejandro,ruud-casper,26.02.2020 22:05,santiago-2020,0-2,2,3,0-2 | 4-6 | 5-7,4-6,,5-7,,,,,,,
5,5,3,3,56%,65%,"60%
(27/45)","62%
(28/45)","44%
(16/36)","63%
(15/24)",9/12,2/4,"38%
(17/45)","40%
(18/45)","25%
(6/24)","47%
(17/36)",2/4,3/12,"53%
(43/81)","62%
(43/69)","38%
(26/69)","47%
(38/81)","46%
(69/150)","54%
(81/150)","70%
(7/10)","82%
(9/11)","18%
(2/11)","30%
(3/10)","43%
(9/21)","57%
(12/21)",barrios-vera-marcelo-tomas,dellien-hugo,26.02.2020 19:50,santiago-2020,0-2,2,3,0-2 | 3-6 | 6-7(2-7),3-6,,6-7,2-7,,,,,,
6,2,9,10,52%,55%,"66%
(48/73)","74%
(49/66)","50%
(34/68)","41%
(22/54)",9/13,5/10,"26%
(17/66)","34%
(25/73)","41%
(22/54)","37%
(25/68)",5/10,4/13,"58%
(82/141)","59%
(71/120)","41%
(49/120)","42%
(59/141)","50%
(131/261)","50%
(130/261)","78%
(14/18)","72%
(13/18)","28%
(5/18)","22%
(4/18)","53%
(19/36)","47%
(17/36)",cuevas-pablo,olivo-renzo,26.02.2020 16:10,santiago-2020,1-2,3,3,1-2 | 7-5 | 6-7(5-7) | 6-7(8-10),7-5,,6-7,5-7,6-7,8-10,,,,
4,2,4,6,65%,74%,"69%
(36/52)","65%
(31/48)","50%
(14/28)","35%
(6/17)",8/10,3/6,"35%
(17/48)","31%
(16/52)","29%
(5/17)","36%
(10/28)",3/6,2/10,"63%
(50/80)","57%
(37/65)","43%
(28/65)","38%
(30/80)","54%
(78/145)","46%
(67/145)","82%
(9/11)","70%
(7/10)","30%
(3/10)","18%
(2/11)","57%
(12/21)","43%
(9/21)",delbonis-federico,caruso-salvatore,26.02.2020 16:05,santiago-2020,2-0,2,3,2-0 | 7-6(7-1) | 6-3,7-6,7-1,6-3,,,,,,,
1,7,3,0,57%,73%,"67%
(24/36)","73%
(35/48)","44%
(12/27)","50%
(9/18)",6/9,4/5,"27%
(13/48)","33%
(12/36)","50%
(9/18)","52%
(14/27)",1/5,3/9,"57%
(36/63)","67%
(44/66)","33%
(22/66)","43%
(27/63)","37%
(48/129)","43%
(55/129)","57%
(4/7)","86%
(6/7)","71%
(5/7)","43%
(3/7)","64%
(9/14)","64%
(9/14)",lorenzi-paolo,tabilo-alejandro,25.02.2020 23:40,santiago-2020,0-2,2,3,0-2 | 3-6 | 4-6,3-6,,4-6,,,,,,,
3,2,3,3,60%,59%,"60%
(21/35)","79%
(26/33)","39%
(9/23)","57%
(13/23)",8/12,3/4,"21%
(7/33)","40%
(14/35)","30%
(7/23)","48%
(11/23)",1/4,4/12,"52%
(30/58)","70%
(39/56)","30%
(17/56)","48%
(28/58)","41%
(47/114)","59%
(67/114)","56%
(5/9)","89%
(8/9)","11%
(1/9)","44%
(4/9)","33%
(6/18)","67%
(12/18)",coria-federico,londero-juan-ignacio,25.02.2020 21:00,santiago-2020,0-2,2,3,0-2 | 4-6 | 2-6,4-6,,2-6,,,,,,,
3,2,1,0,49%,55%,"63%
(15/24)","78%
(21/27)","52%
(13/25)","55%
(12/22)",2/6,3/4,"22%
(6/27)","38%
(9/24)","45%
(10/22)","44%
(11/25)",1/4,4/6,"57%
(28/49)","67%
(33/49)","33%
(16/49)","43%
(21/49)","45%
(44/98)","55%
(54/98)","56%
(5/9)","89%
(8/9)","11%
(1/9)","44%
(4/9)","33%
(6/18)","67%
(12/18)",horansky-filip,varillas-juan-pablo,25.02.2020 20:35,santiago-2020,0-2,2,3,0-2 | 4-6 | 2-6,4-6,,2-6,,,,,,,
4,0,7,0,39%,83%,"65%
(17/26)","80%
(28/35)","41%
(17/41)","71%
(5/7)",7/11,2/2,"20%
(7/35)","35%
(9/26)","29%
(2/7)","41%
(17/41)",0/2,4/11,"51%
(34/67)","79%
(33/42)","21%
(9/42)","49%
(33/67)","39%
(43/109)","61%
(66/109)","56%
(5/9)","100%
(8/8)","0%
(0/8)","44%
(4/9)","29%
(5/17)","71%
(12/17)",kovalik-jozef,caruso-salvatore,25.02.2020 19:05,santiago-2020,0-2,2,3,0-2 | 2-6 | 3-6,2-6,,3-6,,,,,,,
