Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
5,0,3,1,52%,61%,"84%
(26/31)","61%
(19/31)","59%
(17/29)","60%
(12/20)",1/2,2/5,"39%
(12/31)","16%
(5/31)","35%
(7/20)","31%
(9/29)",3/5,1/2,"72%
(43/60)","61%
(31/51)","39%
(20/51)","28%
(17/60)","57%
(63/111)","43%
(48/111)","91%
(10/11)","70%
(7/10)","30%
(3/10)","9%
(1/11)","62%
(13/21)","38%
(8/21)",seyboth-wild-thiago,diez-steven,11.07.2021 09:10,hamburg-2021,2-0,2,3,2-0 | 6-3 | 7-5,6-3,,7-5,,,,,,,
1,1,1,0,56%,67%,"77%
(23/30)","65%
(24/37)","63%
(15/24)","56%
(10/18)",2/2,3/6,"35%
(13/37)","23%
(7/30)","44%
(8/18)","33%
(8/24)",3/6,0/2,"70%
(38/54)","62%
(34/55)","38%
(21/55)","30%
(16/54)","54%
(59/109)","46%
(50/109)","100%
(9/9)","67%
(6/9)","33%
(3/9)","0%
(0/9)","67%
(12/18)","33%
(6/18)",zhang-zhizhen,nagal-sumit,11.07.2021 09:10,hamburg-2021,2-0,2,3,2-0 | 6-4 | 6-2,6-4,,6-2,,,,,,,
3,4,5,1,60%,61%,"75%
(30/40)","59%
(32/54)","52%
(14/27)","44%
(15/34)",2/3,8/12,"41%
(22/54)","25%
(10/40)","53%
(18/34)","30%
(8/27)",4/12,1/3,"66%
(44/67)","53%
(47/88)","47%
(41/88)","34%
(23/67)","55%
(85/155)","45%
(70/155)","90%
(9/10)","60%
(6/10)","40%
(4/10)","10%
(1/10)","65%
(13/20)","35%
(7/20)",varillas-juan-pablo,forejtek-jonas,10.07.2021 14:25,hamburg-2021,2-0,2,3,2-0 | 7-5 | 6-2,7-5,,6-2,,,,,,,
0,0,0,4,68%,60%,"60%
(30/50)","73%
(41/56)","74%
(17/23)","53%
(20/38)",3/7,9/11,"27%
(15/56)","40%
(20/50)","37%
(14/38)","26%
(6/23)",2/11,4/7,"64%
(47/73)","65%
(61/94)","35%
(33/94)","36%
(26/73)","48%
(80/167)","52%
(87/167)","71%
(10/14)","87%
(13/15)","13%
(2/15)","29%
(4/14)","41%
(12/29)","59%
(17/29)",dzumhur-damir,marterer-maximilian,10.07.2021 14:00,hamburg-2021,1-2,3,3,1-2 | 7-5 | 2-6 | 3-6,7-5,,2-6,,3-6,,,,,
2,1,2,1,57%,76%,"63%
(25/40)","62%
(26/42)","40%
(12/30)","77%
(10/13)",5/10,2/4,"38%
(16/42)","38%
(15/40)","15%
(2/13)","53%
(16/30)",2/4,5/10,"53%
(37/70)","65%
(36/55)","35%
(19/55)","47%
(33/70)","45%
(56/125)","55%
(69/125)","50%
(5/10)","80%
(8/10)","20%
(2/10)","50%
(5/10)","35%
(7/20)","65%
(13/20)",molleker-rudolf,baez-sebastian,10.07.2021 13:25,hamburg-2021,0-2,2,3,0-2 | 5-7 | 2-6,5-7,,2-6,,,,,,,
2,3,2,3,72%,68%,"60%
(30/50)","70%
(31/44)","42%
(8/19)","57%
(12/21)",1/4,1/2,"30%
(13/44)","40%
(20/50)","29%
(6/21)","47%
(9/19)",1/2,3/4,"55%
(38/69)","66%
(43/65)","34%
(22/65)","45%
(31/69)","45%
(60/134)","55%
(74/134)","70%
(7/10)","90%
(9/10)","10%
(1/10)","30%
(3/10)","40%
(8/20)","60%
(12/20)",horansky-filip,molcan-alex,10.07.2021 12:40,hamburg-2021,0-2,2,3,0-2 | 6-7(5-7) | 2-6,6-7,5-7,2-6,,,,,,,
0,5,3,2,55%,65%,"71%
(22/31)","72%
(34/47)","52%
(13/25)","52%
(13/25)",2/4,3/3,"28%
(13/47)","29%
(9/31)","40%
(10/25)","36%
(9/25)",0/3,2/4,"63%
(35/56)","65%
(47/72)","35%
(25/72)","38%
(21/56)","47%
(60/128)","53%
(68/128)","78%
(7/9)","100%
(10/10)","0%
(0/10)","22%
(2/9)","37%
(7/19)","63%
(12/19)",kamke-tobias,giannessi-alessandro,10.07.2021 12:10,hamburg-2021,0-2,2,3,0-2 | 3-6 | 4-6,3-6,,4-6,,,,,,,
2,2,0,5,67%,53%,"81%
(26/32)","65%
(15/23)","63%
(10/16)","25%
(5/20)",1/1,4/8,"35%
(8/23)","19%
(6/32)","50%
(10/20)","38%
(6/16)",4/8,0/1,"75%
(36/48)","47%
(20/43)","53%
(23/43)","25%
(12/48)","65%
(59/91)","35%
(32/91)","100%
(8/8)","43%
(3/7)","57%
(4/7)","0%
(0/8)","80%
(12/15)","20%
(3/15)",o-connell-christopher,gulbis-ernests,10.07.2021 12:05,hamburg-2021,2-0,2,3,2-0 | 6-3 | 6-0,6-3,,6-0,,,,,,,
2,8,5,4,54%,56%,"66%
(27/41)","74%
(25/34)","40%
(14/35)","48%
(13/27)",10/14,2/4,"26%
(9/34)","34%
(14/41)","37%
(10/27)","46%
(16/35)",2/4,4/14,"54%
(41/76)","62%
(38/61)","38%
(23/61)","46%
(35/76)","47%
(64/137)","53%
(73/137)","60%
(6/10)","80%
(8/10)","20%
(2/10)","40%
(4/10)","40%
(8/20)","60%
(12/20)",kovalik-jozef,zhang-zhizhen,10.07.2021 11:00,hamburg-2021,0-2,2,3,0-2 | 4-6 | 4-6,4-6,,4-6,,,,,,,
3,2,5,2,58%,68%,"60%
(18/30)","80%
(24/30)","32%
(7/22)","50%
(7/14)",4/9,1/2,"20%
(6/30)","40%
(12/30)","36%
(5/14)","45%
(10/22)",1/2,5/9,"48%
(25/52)","70%
(31/44)","30%
(13/44)","52%
(27/52)","40%
(38/96)","60%
(58/96)","38%
(3/8)","88%
(7/8)","13%
(1/8)","63%
(5/8)","25%
(4/16)","75%
(12/16)",lane-lewie,nagal-sumit,10.07.2021 10:45,hamburg-2021,0-2,2,3,0-2 | 3-6 | 1-6,3-6,,1-6,,,,,,,
0,7,2,2,69%,58%,"67%
(33/49)","62%
(23/37)","50%
(11/22)","44%
(12/27)",6/8,6/10,"38%
(14/37)","33%
(16/49)","48%
(13/27)","41%
(9/22)",4/10,2/8,"62%
(44/71)","55%
(35/64)","45%
(29/64)","38%
(27/71)","54%
(73/135)","46%
(62/135)","80%
(8/10)","60%
(6/10)","40%
(4/10)","20%
(2/10)","60%
(12/20)","40%
(8/20)",diez-steven,otte-oscar,10.07.2021 10:20,hamburg-2021,2-0,2,3,2-0 | 6-4 | 6-4,6-4,,6-4,,,,,,,
1,5,4,2,54%,64%,"86%
(19/22)","56%
(19/34)","74%
(14/19)","42%
(8/19)",2/2,6/10,"44%
(15/34)","14%
(3/22)","47%
(9/19)","5%
(1/19)",4/10,0/2,"80%
(33/41)","51%
(27/53)","49%
(26/53)","20%
(8/41)","63%
(59/94)","37%
(35/94)","100%
(8/8)","50%
(4/8)","50%
(4/8)","0%
(0/8)","75%
(12/16)","25%
(4/16)",seyboth-wild-thiago,rosenkranz-mats,10.07.2021 09:10,hamburg-2021,2-0,2,3,2-0 | 6-3 | 6-1,6-3,,6-1,,,,,,,
2,0,2,3,58%,68%,"86%
(24/28)","50%
(19/38)","60%
(12/20)","39%
(7/18)",3/3,11/15,"50%
(19/38)","14%
(4/28)","44%
(8/18)","30%
(6/20)",4/15,0/3,"75%
(36/48)","46%
(26/56)","54%
(30/56)","25%
(12/48)","63%
(66/104)","37%
(38/104)","100%
(8/8)","43%
(3/7)","57%
(4/7)","0%
(0/8)","80%
(12/15)","20%
(3/15)",taberner-carlos,guttau-niklas,10.07.2021 09:10,hamburg-2021,2-0,2,3,2-0 | 6-1 | 6-2,6-1,,6-2,,,,,,,
5,11,4,5,68%,64%,"71%
(39/55)","69%
(33/48)","50%
(13/26)","52%
(14/27)",1/4,2/5,"31%
(15/48)","29%
(16/55)","30%
(8/27)","35%
(9/26)",3/5,3/4,"64%
(52/81)","63%
(47/75)","37%
(28/75)","36%
(29/81)","51%
(80/156)","49%
(76/156)","79%
(11/14)","77%
(10/13)","23%
(3/13)","21%
(3/14)","52%
(14/27)","48%
(13/27)",masur-daniel,petrovic-danilo,10.07.2021 09:05,hamburg-2021,2-1,3,3,2-1 | 2-6 | 6-4 | 6-3,2-6,,6-4,,6-3,,,,,
