Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
3,27,1,3,70%,71%,"62%
(46/74)","87%
(61/70)","72%
(23/32)","36%
(10/28)",8/12,3/4,"13%
(9/70)","38%
(28/74)","54%
(15/28)","25%
(8/32)",1/4,4/12,"65%
(69/106)","72%
(71/98)","28%
(27/98)","35%
(37/106)","47%
(96/204)","53%
(108/204)","75%
(12/16)","94%
(15/16)","6%
(1/16)","25%
(4/16)","41%
(13/32)","59%
(19/32)",nishioka-yoshihito,opelka-reilly,23.02.2020 20:35,delray-beach-2020,1-2,3,3,1-2 | 5-7 | 7-6(7-4) | 2-6,5-7,,7-6,7-4,2-6,,,,,
19,16,6,2,64%,68%,"86%
(50/58)","78%
(51/65)","47%
(15/32)","42%
(13/31)",1/2,1/3,"22%
(14/65)","14%
(8/58)","52%
(16/31)","34%
(11/32)",2/3,1/2,"72%
(65/90)","67%
(64/96)","33%
(32/96)","28%
(25/90)","52%
(97/186)","48%
(89/186)","93%
(14/15)","88%
(14/16)","13%
(2/16)","7%
(1/15)","52%
(16/31)","48%
(15/31)",opelka-reilly,raonic-milos,23.02.2020 15:40,delray-beach-2020,2-1,3,3,2-1 | 4-6 | 7-6(8-6) | 6-3,4-6,,7-6,8-6,6-3,,,,,
4,0,1,3,63%,70%,"67%
(30/45)","74%
(34/46)","46%
(12/26)","45%
(9/20)",4/8,6/8,"26%
(12/46)","33%
(15/45)","55%
(11/20)","54%
(14/26)",2/8,4/8,"59%
(42/71)","65%
(43/66)","35%
(23/66)","41%
(29/71)","47%
(65/137)","53%
(72/137)","67%
(8/12)","82%
(9/11)","18%
(2/11)","33%
(4/12)","43%
(10/23)","57%
(13/23)",humbert-ugo,nishioka-yoshihito,22.02.2020 20:15,delray-beach-2020,1-2,3,3,1-2 | 6-1 | 4-6 | 0-6,6-1,,4-6,,0-6,,,,,
5,3,3,1,68%,70%,"70%
(40/57)","77%
(34/44)","44%
(12/27)","63%
(12/19)",8/11,1/2,"23%
(10/44)","30%
(17/57)","32%
(6/19)","44%
(12/27)",1/2,3/11,"62%
(52/84)","73%
(46/63)","27%
(17/63)","38%
(32/84)","47%
(69/147)","53%
(78/147)","73%
(8/11)","90%
(9/10)","10%
(1/10)","27%
(3/11)","43%
(9/21)","57%
(12/21)",johnson-steve,raonic-milos,22.02.2020 01:10,delray-beach-2020,0-2,2,3,0-2 | 6-7(6-8) | 3-6,6-7,6-8,3-6,,,,,,,
4,16,2,0,67%,72%,"68%
(21/31)","79%
(30/38)","60%
(9/15)","67%
(10/15)",2/4,0/0,"21%
(8/38)","32%
(10/31)","33%
(5/15)","27%
(4/15)",0/0,2/4,"65%
(30/46)","75%
(40/53)","25%
(13/53)","35%
(16/46)","43%
(43/99)","57%
(56/99)","78%
(7/9)","100%
(10/10)","0%
(0/10)","22%
(2/9)","37%
(7/19)","63%
(12/19)",kwon-soon-woo,opelka-reilly,21.02.2020 23:10,delray-beach-2020,0-2,2,3,0-2 | 3-6 | 4-6,3-6,,4-6,,,,,,,
12,4,4,2,65%,64%,"68%
(57/84)","65%
(40/62)","47%
(21/45)","69%
(24/35)",9/12,4/7,"35%
(22/62)","32%
(27/84)","26%
(9/35)","44%
(20/45)",3/7,3/12,"60%
(78/129)","66%
(64/97)","34%
(33/97)","40%
(51/129)","49%
(111/226)","51%
(115/226)","81%
(13/16)","80%
(12/15)","20%
(3/15)","19%
(3/16)","52%
(16/31)","48%
(15/31)",nakashima-brandon,nishioka-yoshihito,21.02.2020 19:50,delray-beach-2020,1-2,3,3,1-2 | 6-3 | 6-7(5-7) | 4-6,6-3,,6-7,5-7,4-6,,,,,
1,8,0,0,65%,69%,"46%
(16/35)","73%
(24/33)","53%
(10/19)","67%
(10/15)",6/10,2/2,"27%
(9/33)","54%
(19/35)","33%
(5/15)","47%
(9/19)",0/2,4/10,"48%
(26/54)","71%
(34/48)","29%
(14/48)","52%
(28/54)","39%
(40/102)","61%
(62/102)","43%
(3/7)","100%
(8/8)","0%
(0/8)","57%
(4/7)","20%
(3/15)","80%
(12/15)",tiafoe-frances,humbert-ugo,21.02.2020 18:20,delray-beach-2020,0-2,2,3,0-2 | 1-6 | 2-6,1-6,,2-6,,,,,,,
5,11,1,3,55%,55%,"59%
(20/34)","78%
(28/36)","71%
(20/28)","63%
(19/30)",2/4,3/3,"22%
(8/36)","41%
(14/34)","37%
(11/30)","29%
(8/28)",0/3,2/4,"65%
(40/62)","71%
(47/66)","29%
(19/66)","35%
(22/62)","46%
(59/128)","54%
(69/128)","80%
(8/10)","100%
(11/11)","0%
(0/11)","20%
(2/10)","38%
(8/21)","62%
(13/21)",stebe-cedrik-marcel,raonic-milos,21.02.2020 01:30,delray-beach-2020,0-2,2,3,0-2 | 5-7 | 3-6,5-7,,3-6,,,,,,,
5,6,5,1,64%,65%,"67%
(36/54)","70%
(42/60)","43%
(13/30)","53%
(17/32)",1/5,4/6,"30%
(18/60)","33%
(18/54)","47%
(15/32)","57%
(17/30)",2/6,4/5,"58%
(49/84)","64%
(59/92)","36%
(33/92)","42%
(35/84)","47%
(82/176)","53%
(94/176)","71%
(10/14)","87%
(13/15)","13%
(2/15)","29%
(4/14)","41%
(12/29)","59%
(17/29)",sock-jack,johnson-steve,20.02.2020 23:10,delray-beach-2020,1-2,3,3,1-2 | 4-6 | 7-5 | 1-6,4-6,,7-5,,1-6,,,,,
6,4,1,1,58%,62%,"79%
(38/48)","83%
(39/47)","40%
(14/35)","48%
(14/29)",5/7,2/3,"17%
(8/47)","21%
(10/48)","48%
(14/29)","57%
(20/35)",1/3,2/7,"63%
(52/83)","70%
(53/76)","30%
(23/76)","37%
(31/83)","47%
(75/159)","53%
(84/159)","83%
(10/12)","92%
(11/12)","8%
(1/12)","17%
(2/12)","46%
(11/24)","54%
(13/24)",paul-tommy,tiafoe-frances,20.02.2020 19:45,delray-beach-2020,0-2,2,3,0-2 | 5-7 | 6-7(4-7),5-7,,6-7,4-7,,,,,,
