Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
36,19,1,5,77%,54%,"80%
(53/66)","82%
(41/50)","85%
(17/20)","63%
(27/43)",1/1,2/4,"18%
(9/50)","20%
(13/66)","26%
(11/43)","10%
(2/20)",2/4,0/1,"81%
(70/86)","73%
(68/93)","27%
(25/93)","19%
(16/86)","53%
(95/179)","47%
(84/179)","100%
(16/16)","88%
(14/16)","13%
(2/16)","0%
(0/16)","56%
(18/32)","44%
(14/32)",isner-john,wolf-jeffrey-john,27.07.2021 19:10,atlanta-2021,2-1,3,3,2-1 | 6-4 | 6-7(3-7) | 6-4,6-4,,6-7,3-7,6-4,,,,,
11,16,1,10,60%,54%,"71%
(45/63)","88%
(46/52)","64%
(27/42)","59%
(26/44)",3/6,2/3,"12%
(6/52)","29%
(18/63)","18%
(8/44)","33%
(14/42)",1/3,3/6,"69%
(72/105)","75%
(72/96)","25%
(24/96)","31%
(33/105)","48%
(96/201)","52%
(105/201)","82%
(14/17)","94%
(16/17)","6%
(1/17)","18%
(3/17)","44%
(15/34)","56%
(19/34)",uchiyama-yasutaka,paire-benoit,27.07.2021 19:00,atlanta-2021,1-2,3,3,1-2 | 5-7 | 7-6(7-2) | 4-6,5-7,,7-6,7-2,4-6,,,,,
6,3,1,1,66%,63%,"77%
(27/35)","77%
(23/30)","78%
(14/18)","39%
(7/18)",1/1,0/2,"23%
(7/30)","23%
(8/35)","56%
(10/18)","17%
(3/18)",2/2,0/1,"77%
(41/53)","63%
(30/48)","38%
(18/48)","23%
(12/53)","58%
(59/101)","42%
(42/101)","100%
(10/10)","78%
(7/9)","20%
(2/10)","50%
(5/10)","63%
(12/19)","60%
(12/20)",fritz-taylor,donskoy-evgeny,27.07.2021 17:45,atlanta-2021,2-0,2,3,2-0 | 6-3 | 6-4,6-3,,6-4,,,,,,,
3,3,2,3,72%,63%,"61%
(47/77)","70%
(32/46)","43%
(13/30)","70%
(19/27)",7/10,2/4,"30%
(14/46)","39%
(30/77)","19%
(5/27)","50%
(15/30)",2/4,3/10,"56%
(60/107)","70%
(51/73)","30%
(22/73)","44%
(47/107)","46%
(82/180)","54%
(98/180)","75%
(9/12)","83%
(10/12)","17%
(2/12)","25%
(3/12)","46%
(11/24)","54%
(13/24)",mcdonald-mackenzie,ruusuvuori-emil,27.07.2021 16:40,atlanta-2021,0-2,2,3,0-2 | 6-7(3-7) | 5-7,6-7,3-7,5-7,,,,,,,
19,11,2,8,69%,54%,"88%
(45/51)","73%
(37/51)","57%
(13/23)","53%
(23/43)",3/4,5/8,"27%
(14/51)","12%
(6/51)","28%
(12/43)","35%
(8/23)",3/8,1/4,"78%
(58/74)","64%
(60/94)","36%
(34/94)","22%
(16/74)","55%
(92/168)","45%
(76/168)","93%
(13/14)","79%
(11/14)","21%
(3/14)","7%
(1/14)","57%
(16/28)","43%
(12/28)",o-connell-christopher,kudla-denis,27.07.2021 15:10,atlanta-2021,2-1,3,3,2-1 | 4-6 | 6-3 | 6-3,4-6,,6-3,,6-3,,,,,
12,36,5,2,60%,63%,"85%
(57/67)","88%
(53/60)","49%
(22/45)","63%
(22/35)",1/2,0/0,"12%
(7/60)","15%
(10/67)","31%
(11/35)","40%
(18/45)",0/0,1/2,"71%
(79/112)","79%
(75/95)","21%
(20/95)","29%
(33/112)","48%
(99/207)","52%
(108/207)","94%
(16/17)","100%
(17/17)","0%
(0/17)","6%
(1/17)","47%
(16/34)","53%
(18/34)",gojowczyk-peter,querrey-sam,26.07.2021 23:35,atlanta-2021,2-1,3,3,2-1 | 4-6 | 7-6(7-3) | 7-6(7-5),4-6,,7-6,7-3,7-6,7-5,,,,
11,12,3,0,64%,62%,"83%
(30/36)","94%
(32/34)","60%
(12/20)","81%
(17/21)",1/2,0/0,"6%
(2/34)","17%
(6/36)","19%
(4/21)","25%
(5/20)",0/0,1/2,"75%
(42/56)","89%
(49/55)","11%
(6/55)","25%
(14/56)","43%
(48/111)","57%
(63/111)","90%
(9/10)","100%
(11/11)","0%
(0/11)","10%
(1/10)","43%
(9/21)","57%
(12/21)",popyrin-alexei,johnson-steve,26.07.2021 20:30,atlanta-2021,0-2,2,3,0-2 | 6-7(4-7) | 3-6,6-7,4-7,3-6,,,,,,,
10,9,4,1,55%,72%,"77%
(40/52)","65%
(46/71)","43%
(18/42)","44%
(12/27)",13/17,9/13,"35%
(25/71)","23%
(12/52)","52%
(14/27)","48%
(20/42)",4/13,4/17,"62%
(58/94)","59%
(58/98)","41%
(40/98)","38%
(36/94)","51%
(98/192)","49%
(94/192)","69%
(9/13)","71%
(10/14)","29%
(4/14)","31%
(4/13)","48%
(13/27)","52%
(14/27)",thompson-jordan,harris-lloyd,26.07.2021 17:40,atlanta-2021,2-1,3,3,2-1 | 7-6(7-2) | 1-6 | 6-2,7-6,7-2,1-6,,6-2,,,,,
15,15,0,0,66%,68%,"73%
(40/55)","79%
(41/52)","61%
(17/28)","63%
(15/24)",3/4,1/1,"21%
(11/52)","27%
(15/55)","38%
(9/24)","39%
(11/28)",0/1,1/4,"69%
(57/83)","74%
(56/76)","26%
(20/76)","31%
(26/83)","48%
(77/159)","52%
(82/159)","92%
(11/12)","100%
(12/12)","0%
(0/12)","8%
(1/12)","46%
(11/24)","54%
(13/24)",seppi-andreas,fratangelo-bjorn,26.07.2021 15:10,atlanta-2021,0-2,2,3,0-2 | 5-7 | 6-7(5-7),5-7,,6-7,5-7,,,,,,
12,11,1,5,62%,72%,"100%
(28/28)","66%
(27/41)","71%
(12/17)","44%
(7/16)",0/0,0/2,"34%
(14/41)","0%
(0/28)","25%
(4/16)","24%
(4/17)",2/2,0/0,"89%
(40/45)","60%
(34/57)","40%
(23/57)","11%
(5/45)","62%
(63/102)","38%
(39/102)","100%
(10/10)","80%
(8/10)","20%
(2/10)","0%
(0/10)","60%
(12/20)","40%
(8/20)",donskoy-evgeny,ebden-matthew,25.07.2021 16:40,atlanta-2021,2-0,2,3,2-0 | 6-4 | 6-4,6-4,,6-4,,,,,,,
7,16,2,2,61%,66%,"68%
(34/50)","76%
(45/59)","56%
(18/32)","50%
(15/30)",3/6,4/7,"24%
(14/59)","32%
(16/50)","43%
(13/30)","38%
(12/32)",3/7,3/6,"63%
(52/82)","67%
(60/89)","33%
(29/89)","37%
(30/82)","47%
(81/171)","53%
(90/171)","79%
(11/14)","79%
(11/14)","21%
(3/14)","21%
(3/14)","50%
(14/28)","50%
(14/28)",jung-jason,fratangelo-bjorn,25.07.2021 16:35,atlanta-2021,1-2,3,3,1-2 | 3-6 | 6-1 | 5-7,3-6,,6-1,,5-7,,,,,
10,7,1,4,57%,70%,"79%
(26/33)","63%
(27/43)","52%
(13/25)","28%
(5/18)",2/3,9/13,"37%
(16/43)","21%
(7/33)","50%
(9/18)","44%
(11/25)",4/13,1/3,"67%
(39/58)","52%
(32/61)","48%
(29/61)","33%
(19/58)","57%
(68/119)","43%
(51/119)","89%
(8/9)","56%
(5/9)","44%
(4/9)","11%
(1/9)","67%
(12/18)","33%
(6/18)",gojowczyk-peter,ward-james,25.07.2021 15:10,atlanta-2021,2-0,2,3,2-0 | 6-2 | 6-4,6-2,,6-4,,,,,,,
4,4,1,1,79%,45%,"100%
(11/11)","60%
(6/10)","33%
(1/3)","50%
(6/12)",0/0,2/3,"40%
(4/10)","0%
(0/11)","42%
(5/12)","33%
(1/3)",1/3,0/0,"86%
(12/14)","55%
(12/22)","45%
(10/22)","14%
(2/14)","61%
(22/36)","39%
(14/36)","100%
(3/3)","67%
(2/3)","33%
(1/3)","0%
(0/3)","67%
(4/6)","33%
(2/6)",o-connell-christopher,ofner-sebastian,25.07.2021 15:05,atlanta-2021,0-0,1,3,0-0 | 4-2,4-2,,,,,,,,,
13,2,3,2,72%,63%,"78%
(40/51)","77%
(30/39)","55%
(11/20)","48%
(11/23)",2/3,3/5,"23%
(9/39)","22%
(11/51)","43%
(10/23)","30%
(6/20)",2/5,1/3,"72%
(51/71)","66%
(41/62)","34%
(21/62)","28%
(20/71)","54%
(72/133)","46%
(61/133)","91%
(10/11)","80%
(8/10)","20%
(2/10)","9%
(1/11)","57%
(12/21)","43%
(9/21)",ebden-matthew,soeda-go,24.07.2021 19:50,atlanta-2021,2-0,2,3,2-0 | 6-3 | 7-6(7-4),6-3,,7-6,7-4,,,,,,
11,15,4,4,61%,58%,"85%
(45/53)","74%
(46/62)","71%
(24/34)","51%
(23/45)",1/1,5/7,"26%
(16/62)","15%
(8/53)","40%
(18/45)","18%
(6/34)",2/7,0/1,"79%
(69/87)","64%
(69/107)","36%
(38/107)","21%
(18/87)","55%
(107/194)","45%
(87/194)","100%
(16/16)","87%
(13/15)","13%
(2/15)","0%
(0/16)","58%
(18/31)","42%
(13/31)",jung-jason,lacko-lukas,24.07.2021 19:40,atlanta-2021,2-1,3,3,2-1 | 6-4 | 6-7(4-7) | 6-3,6-4,,6-7,4-7,6-3,,,,,
17,5,2,6,73%,56%,"81%
(38/47)","74%
(26/35)","71%
(12/17)","56%
(15/27)",1/1,2/3,"26%
(9/35)","19%
(9/47)","22%
(6/27)","18%
(3/17)",1/3,0/1,"78%
(50/64)","66%
(41/62)","34%
(21/62)","22%
(14/64)","56%
(71/126)","44%
(55/126)","100%
(11/11)","90%
(9/10)","10%
(1/10)","0%
(0/11)","57%
(12/21)","43%
(9/21)",ward-james,marchenko-illya,24.07.2021 18:00,atlanta-2021,2-0,2,3,2-0 | 6-3 | 7-6(7-1),6-3,,7-6,7-1,,,,,,
8,13,0,6,49%,65%,"84%
(31/37)","77%
(51/66)","66%
(25/38)","39%
(14/36)",4/5,11/13,"23%
(15/66)","16%
(6/37)","44%
(16/36)","34%
(13/38)",2/13,1/5,"75%
(56/75)","64%
(65/102)","36%
(37/102)","25%
(19/75)","53%
(93/177)","47%
(84/177)","93%
(13/14)","86%
(12/14)","14%
(2/14)","7%
(1/14)","54%
(15/28)","46%
(13/28)",donskoy-evgeny,rubin-noah,24.07.2021 17:35,atlanta-2021,2-1,3,3,2-1 | 3-6 | 6-3 | 6-4,3-6,,6-3,,6-4,,,,,
5,6,1,3,62%,56%,"85%
(35/41)","76%
(26/34)","56%
(14/25)","48%
(13/27)",2/3,1/3,"24%
(8/34)","15%
(6/41)","41%
(11/27)","40%
(10/25)",2/3,1/3,"74%
(49/66)","64%
(39/61)","36%
(22/61)","26%
(17/66)","56%
(71/127)","44%
(56/127)","91%
(10/11)","80%
(8/10)","20%
(2/10)","9%
(1/11)","57%
(12/21)","43%
(9/21)",fratangelo-bjorn,ymer-elias,24.07.2021 16:10,atlanta-2021,2-0,2,3,2-0 | 7-6(7-5) | 6-3,7-6,7-5,6-3,,,,,,,
8,2,2,4,46%,63%,"100%
(19/19)","53%
(20/38)","50%
(11/22)","45%
(10/22)",0/1,5/10,"47%
(18/38)","0%
(0/19)","36%
(8/22)","41%
(9/22)",5/10,1/1,"73%
(30/41)","50%
(30/60)","50%
(30/60)","27%
(11/41)","59%
(60/101)","41%
(41/101)","88%
(7/8)","44%
(4/9)","56%
(5/9)","13%
(1/8)","71%
(12/17)","29%
(5/17)",gojowczyk-peter,young-donald,24.07.2021 16:00,atlanta-2021,2-0,2,3,2-0 | 6-4 | 6-1,6-4,,6-1,,,,,,,
6,8,3,4,62%,68%,"82%
(32/39)","76%
(41/54)","46%
(11/24)","52%
(13/25)",2/4,9/9,"24%
(13/54)","18%
(7/39)","32%
(8/25)","42%
(10/24)",0/9,2/4,"68%
(43/63)","68%
(54/79)","32%
(25/79)","32%
(20/63)","48%
(68/142)","52%
(74/142)","82%
(9/11)","100%
(11/11)","0%
(0/11)","18%
(2/11)","41%
(9/22)","59%
(13/22)",banerjee-samir,ofner-sebastian,24.07.2021 14:15,atlanta-2021,0-2,2,3,0-2 | 5-7 | 4-6,5-7,,4-6,,,,,,,
8,10,2,4,64%,63%,"85%
(33/39)","66%
(35/53)","55%
(12/22)","45%
(14/31)",1/2,8/11,"36%
(19/53)","15%
(6/39)","42%
(13/31)","36%
(8/22)",3/11,1/2,"74%
(45/61)","58%
(49/84)","42%
(35/84)","26%
(16/61)","55%
(80/145)","45%
(65/145)","91%
(10/11)","73%
(8/11)","27%
(3/11)","9%
(1/11)","59%
(13/22)","41%
(9/22)",o-connell-christopher,watanuki-yosuke-1998,24.07.2021 14:10,atlanta-2021,2-0,2,3,2-0 | 7-5 | 6-4,7-5,,6-4,,,,,,,
