Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
0,3,1,2,56%,60%,"74%
(26/35)","67%
(28/42)","33%
(9/27)","68%
(19/28)",3/6,6/6,"33%
(14/42)","26%
(9/35)","25%
(7/28)","63%
(17/27)",0/6,3/6,"56%
(35/62)","67%
(47/70)","33%
(23/70)","44%
(27/62)","44%
(58/132)","56%
(74/132)","67%
(6/9)","100%
(10/10)","0%
(0/10)","33%
(3/9)","32%
(6/19)","68%
(13/19)",mannarino-adrian,millman-john,01.11.2020 10:10,astana-2020,0-2,2,3,0-2 | 5-7 | 1-6,5-7,,1-6,,,,,,,
5,2,2,2,71%,55%,"64%
(27/42)","69%
(24/35)","29%
(5/17)","62%
(18/29)",4/8,4/5,"31%
(11/35)","36%
(15/42)","31%
(9/29)","59%
(10/17)",1/5,4/8,"54%
(32/59)","66%
(42/64)","34%
(22/64)","46%
(27/59)","44%
(54/123)","56%
(69/123)","60%
(6/10)","90%
(9/10)","10%
(1/10)","40%
(4/10)","35%
(7/20)","65%
(13/20)",ruusuvuori-emil,mannarino-adrian,31.10.2020 12:35,astana-2020,0-2,2,3,0-2 | 5-7 | 2-6,5-7,,2-6,,,,,,,
3,3,2,2,63%,60%,"73%
(38/52)","81%
(42/52)","57%
(17/30)","37%
(13/35)",1/4,10/13,"19%
(10/52)","27%
(14/52)","57%
(20/35)","37%
(11/30)",3/13,3/4,"67%
(55/82)","63%
(55/87)","37%
(32/87)","33%
(27/82)","51%
(87/169)","49%
(82/169)","80%
(12/15)","79%
(11/14)","21%
(3/14)","20%
(3/15)","52%
(15/29)","48%
(14/29)",millman-john,tiafoe-frances,31.10.2020 10:10,astana-2020,2-1,3,3,2-1 | 3-6 | 6-4 | 6-4,3-6,,6-4,,6-4,,,,,
4,6,1,5,65%,64%,"58%
(25/43)","87%
(26/30)","35%
(8/23)","53%
(9/17)",4/8,0/0,"13%
(4/30)","42%
(18/43)","18%
(3/17)","61%
(14/23)",0/0,4/8,"50%
(33/66)","74%
(35/47)","26%
(12/47)","50%
(33/66)","40%
(45/113)","60%
(68/113)","50%
(4/8)","100%
(8/8)","0%
(0/8)","50%
(4/8)","25%
(4/16)","75%
(12/16)",kukushkin-mikhail,ruusuvuori-emil,30.10.2020 15:10,astana-2020,0-2,2,3,0-2 | 3-6 | 1-6,3-6,,1-6,,,,,,,
2,1,5,2,56%,60%,"70%
(30/43)","57%
(20/35)","47%
(16/34)","30%
(7/23)",6/7,4/8,"43%
(15/35)","30%
(13/43)","61%
(14/23)","38%
(13/34)",4/8,1/7,"60%
(46/77)","47%
(27/58)","53%
(31/58)","40%
(31/77)","57%
(77/135)","43%
(58/135)","89%
(8/9)","50%
(4/8)","50%
(4/8)","11%
(1/9)","71%
(12/17)","29%
(5/17)",mannarino-adrian,mcdonald-mackenzie,30.10.2020 13:10,astana-2020,2-0,2,3,2-0 | 6-1 | 6-4,6-1,,6-4,,,,,,,
12,0,2,3,60%,46%,"68%
(53/78)","71%
(34/48)","40%
(21/53)","54%
(30/56)",4/10,2/7,"29%
(14/48)","32%
(25/78)","45%
(25/56)","58%
(31/53)",5/7,6/10,"56%
(74/131)","62%
(64/104)","38%
(40/104)","44%
(57/131)","49%
(114/235)","51%
(121/235)","65%
(11/17)","71%
(12/17)","29%
(5/17)","35%
(6/17)","47%
(16/34)","53%
(18/34)",paul-tommy,millman-john,30.10.2020 10:00,astana-2020,1-2,3,3,1-2 | 7-6(7-5) | 4-6 | 6-7(5-7),7-6,7-5,4-6,,6-7,5-7,,,,
14,6,6,5,58%,63%,"72%
(49/68)","79%
(59/75)","56%
(28/50)","39%
(17/44)",2/5,3/6,"21%
(16/75)","28%
(19/68)","50%
(22/44)","32%
(16/50)",3/6,3/5,"65%
(77/118)","64%
(76/119)","36%
(43/119)","35%
(41/118)","51%
(120/237)","49%
(117/237)","83%
(15/18)","83%
(15/18)","17%
(3/18)","17%
(3/18)","50%
(18/36)","50%
(18/36)",gerasimov-egor,tiafoe-frances,30.10.2020 07:10,astana-2020,1-2,3,3,1-2 | 6-7(5-7) | 7-5 | 5-7,6-7,5-7,7-5,,5-7,,,,,
13,2,10,3,49%,72%,"78%
(38/49)","69%
(54/78)","39%
(20/51)","53%
(16/30)",3/7,6/8,"31%
(24/78)","22%
(11/49)","37%
(11/30)","45%
(23/51)",2/8,4/7,"58%
(58/100)","65%
(70/108)","35%
(38/108)","42%
(42/100)","46%
(96/208)","54%
(112/208)","73%
(11/15)","88%
(14/16)","13%
(2/16)","27%
(4/15)","42%
(13/31)","58%
(18/31)",paire-benoit,kukushkin-mikhail,29.10.2020 12:10,astana-2020,1-2,3,3,1-2 | 7-6(7-4) | 6-7(2-7) | 1-6,7-6,7-4,6-7,2-7,1-6,,,,,
1,7,3,1,51%,63%,"64%
(29/45)","65%
(36/55)","43%
(19/44)","47%
(15/32)",6/12,5/9,"35%
(19/55)","36%
(16/45)","50%
(16/32)","50%
(22/44)",4/9,6/12,"54%
(48/89)","59%
(51/87)","41%
(36/87)","46%
(41/89)","48%
(84/176)","52%
(92/176)","57%
(8/14)","69%
(9/13)","31%
(4/13)","43%
(6/14)","44%
(12/27)","56%
(15/27)",seppi-andreas,mcdonald-mackenzie,29.10.2020 09:50,astana-2020,1-2,3,3,1-2 | 6-3 | 3-6 | 3-6,6-3,,3-6,,3-6,,,,,
6,0,0,1,63%,58%,"73%
(16/22)","59%
(17/29)","92%
(12/13)","24%
(5/21)",0/0,8/13,"41%
(12/29)","27%
(6/22)","71%
(15/21)","8%
(1/13)",5/13,0/0,"80%
(28/35)","44%
(22/50)","56%
(28/50)","20%
(7/35)","66%
(56/85)","34%
(29/85)","100%
(7/7)","29%
(2/7)","71%
(5/7)","0%
(0/7)","86%
(12/14)","14%
(2/14)",mannarino-adrian,sugita-yuichi,29.10.2020 08:30,astana-2020,2-0,2,3,2-0 | 6-1 | 6-1,6-1,,6-1,,,,,,,
