Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
3,11,0,6,61%,70%,"72%
(38/53)","68%
(48/71)","53%
(18/34)","40%
(12/30)",9/13,5/10,"32%
(23/71)","28%
(15/53)","40%
(12/30)","47%
(16/34)",5/10,4/13,"64%
(56/87)","59%
(60/101)","41%
(41/101)","36%
(31/87)","52%
(97/188)","48%
(91/188)","73%
(11/15)","69%
(11/16)","31%
(5/16)","27%
(4/15)","52%
(16/31)","48%
(15/31)",rublev-andrey,tsitsipas-stefanos,27.09.2020 10:10,hamburg-2020,2-1,3,3,2-1 | 6-4 | 3-6 | 7-5,6-4,,3-6,,7-5,,,,,
3,12,5,3,74%,66%,"71%
(49/69)","68%
(41/60)","38%
(9/24)","61%
(19/31)",1/4,3/6,"32%
(19/60)","29%
(20/69)","29%
(9/31)","42%
(10/24)",3/6,3/4,"62%
(58/93)","66%
(60/91)","34%
(31/91)","38%
(35/93)","48%
(89/184)","52%
(95/184)","80%
(12/15)","81%
(13/16)","19%
(3/16)","20%
(3/15)","48%
(15/31)","52%
(16/31)",garin-cristian,tsitsipas-stefanos,26.09.2020 13:40,hamburg-2020,1-2,3,3,1-2 | 5-7 | 6-3 | 4-6,5-7,,6-3,,4-6,,,,,
0,4,1,2,61%,47%,"46%
(16/35)","74%
(20/27)","50%
(11/22)","50%
(15/30)",3/8,3/5,"26%
(7/27)","54%
(19/35)","43%
(13/30)","45%
(10/22)",2/5,5/8,"47%
(27/57)","61%
(35/57)","39%
(22/57)","53%
(30/57)","43%
(49/114)","57%
(65/114)","44%
(4/9)","78%
(7/9)","22%
(2/9)","56%
(5/9)","33%
(6/18)","67%
(12/18)",ruud-casper,rublev-andrey,26.09.2020 11:40,hamburg-2020,0-2,2,3,0-2 | 4-6 | 2-6,4-6,,2-6,,,,,,,
8,3,3,5,53%,63%,"80%
(36/45)","67%
(37/55)","53%
(21/40)","70%
(23/33)",3/5,6/8,"33%
(18/55)","20%
(9/45)","15%
(5/33)","40%
(16/40)",2/8,2/5,"67%
(57/85)","68%
(60/88)","32%
(28/88)","33%
(28/85)","49%
(85/173)","51%
(88/173)","86%
(12/14)","87%
(13/15)","13%
(2/15)","14%
(2/14)","48%
(14/29)","52%
(15/29)",bublik-alexander,garin-cristian,25.09.2020 16:40,hamburg-2020,1-2,3,3,1-2 | 6-3 | 4-6 | 4-6,6-3,,4-6,,4-6,,,,,
2,2,3,0,66%,70%,"68%
(43/63)","59%
(44/75)","42%
(14/33)","66%
(21/32)",13/17,5/7,"41%
(31/75)","32%
(20/63)","34%
(11/32)","48%
(16/33)",2/7,4/17,"59%
(57/96)","61%
(65/107)","39%
(42/107)","41%
(39/96)","49%
(99/203)","51%
(104/203)","71%
(10/14)","86%
(12/14)","14%
(2/14)","29%
(4/14)","43%
(12/28)","57%
(16/28)",humbert-ugo,ruud-casper,25.09.2020 13:40,hamburg-2020,1-2,3,3,1-2 | 5-7 | 6-3 | 1-6,5-7,,6-3,,1-6,,,,,
0,3,0,0,71%,71%,"57%
(29/51)","67%
(32/48)","67%
(14/21)","80%
(16/20)",4/7,6/7,"33%
(16/48)","43%
(22/51)","20%
(4/20)","33%
(7/21)",1/7,3/7,"60%
(43/72)","71%
(48/68)","29%
(20/68)","40%
(29/72)","45%
(63/140)","55%
(77/140)","70%
(7/10)","90%
(9/10)","10%
(1/10)","30%
(3/10)","40%
(8/20)","60%
(12/20)",lajovic-dusan,tsitsipas-stefanos,25.09.2020 11:45,hamburg-2020,0-2,2,3,0-2 | 6-7(5-7) | 2-6,6-7,5-7,2-6,,,,,,,
1,1,4,1,68%,61%,"49%
(21/43)","56%
(20/36)","35%
(7/20)","61%
(14/23)",3/9,2/5,"44%
(16/36)","51%
(22/43)","35%
(8/23)","45%
(9/20)",3/5,6/9,"44%
(28/63)","58%
(34/59)","42%
(25/59)","56%
(35/63)","43%
(53/122)","57%
(69/122)","40%
(4/10)","70%
(7/10)","30%
(3/10)","60%
(6/10)","35%
(7/20)","65%
(13/20)",bautista-agut-roberto,rublev-andrey,25.09.2020 09:40,hamburg-2020,0-2,2,3,0-2 | 2-6 | 5-7,2-6,,5-7,,,,,,,
2,0,0,1,64%,52%,"89%
(25/28)","50%
(13/26)","56%
(9/16)","54%
(13/24)",2/3,0/4,"50%
(13/26)","11%
(3/28)","46%
(11/24)","44%
(7/16)",4/4,1/3,"77%
(34/44)","52%
(26/50)","48%
(24/50)","23%
(10/44)","62%
(58/94)","38%
(36/94)","89%
(8/9)","56%
(5/9)","44%
(4/9)","11%
(1/9)","67%
(12/18)","33%
(6/18)",ruud-casper,fognini-fabio,24.09.2020 16:40,hamburg-2020,2-0,2,3,2-0 | 6-3 | 6-3,6-3,,6-3,,,,,,,
3,2,3,3,64%,65%,"74%
(31/42)","59%
(26/44)","46%
(11/24)","42%
(10/24)",4/6,4/8,"41%
(18/44)","26%
(11/42)","46%
(11/24)","42%
(10/24)",4/8,2/6,"64%
(42/66)","53%
(36/68)","47%
(32/68)","36%
(24/66)","55%
(74/134)","45%
(60/134)","80%
(8/10)","56%
(5/9)","44%
(4/9)","20%
(2/10)","63%
(12/19)","37%
(7/19)",humbert-ugo,vesely-jiri,24.09.2020 13:55,hamburg-2020,2-0,2,3,2-0 | 6-4 | 6-3,6-4,,6-3,,,,,,,
2,3,1,1,62%,71%,"78%
(29/37)","81%
(39/48)","43%
(10/23)","60%
(12/20)",0/2,5/5,"19%
(9/48)","22%
(8/37)","35%
(7/20)","52%
(12/23)",0/5,2/2,"65%
(39/60)","75%
(51/68)","25%
(17/68)","35%
(21/60)","44%
(56/128)","56%
(72/128)","82%
(9/11)","100%
(11/11)","0%
(0/11)","18%
(2/11)","41%
(9/22)","59%
(13/22)",cuevas-pablo,tsitsipas-stefanos,24.09.2020 12:05,hamburg-2020,0-2,2,3,0-2 | 5-7 | 4-6,5-7,,4-6,,,,,,,
0,2,3,3,47%,67%,"43%
(9/21)","69%
(20/29)","29%
(7/24)","64%
(9/14)",7/13,0/2,"31%
(9/29)","57%
(12/21)","14%
(2/14)","58%
(14/24)",2/2,6/13,"36%
(16/45)","67%
(29/43)","33%
(14/43)","64%
(29/45)","34%
(30/88)","66%
(58/88)","14%
(1/7)","75%
(6/8)","25%
(2/8)","86%
(6/7)","20%
(3/15)","80%
(12/15)",khachanov-karen,lajovic-dusan,24.09.2020 10:40,hamburg-2020,0-2,2,3,0-2 | 1-6 | 2-6,1-6,,2-6,,,,,,,
2,4,2,3,69%,70%,"56%
(32/57)","54%
(32/59)","54%
(14/26)","36%
(9/25)",3/9,10/17,"46%
(27/59)","44%
(25/57)","52%
(13/25)","38%
(10/26)",7/17,6/9,"55%
(46/83)","49%
(41/84)","51%
(43/84)","45%
(37/83)","53%
(89/167)","47%
(78/167)","57%
(8/14)","46%
(6/13)","54%
(7/13)","43%
(6/14)","56%
(15/27)","44%
(12/27)",bautista-agut-roberto,koepfer-dominik,23.09.2020 16:35,hamburg-2020,2-1,3,3,2-1 | 6-3 | 3-6 | 6-3,6-3,,3-6,,6-3,,,,,
2,5,0,4,56%,57%,"76%
(22/29)","50%
(16/32)","61%
(14/23)","54%
(13/24)",5/6,4/8,"50%
(16/32)","24%
(7/29)","29%
(7/24)","39%
(9/23)",4/8,1/6,"69%
(36/52)","52%
(29/56)","48%
(27/56)","31%
(16/52)","58%
(63/108)","42%
(45/108)","89%
(8/9)","56%
(5/9)","44%
(4/9)","11%
(1/9)","67%
(12/18)","33%
(6/18)",bublik-alexander,auger-aliassime-felix,23.09.2020 13:10,hamburg-2020,2-0,2,3,2-0 | 6-4 | 6-2,6-4,,6-2,,,,,,,
3,4,0,2,60%,63%,"57%
(27/47)","83%
(33/40)","42%
(13/31)","50%
(12/24)",5/10,3/5,"18%
(7/40)","43%
(20/47)","42%
(10/24)","58%
(18/31)",2/5,5/10,"51%
(40/78)","70%
(45/64)","30%
(19/64)","49%
(38/78)","42%
(59/142)","58%
(83/142)","58%
(7/12)","83%
(10/12)","17%
(2/12)","42%
(5/12)","38%
(9/24)","63%
(15/24)",paul-tommy,rublev-andrey,23.09.2020 12:10,hamburg-2020,1-2,3,3,1-2 | 1-6 | 6-3 | 2-6,1-6,,6-3,,2-6,,,,,
0,4,1,1,54%,73%,"59%
(13/22)","77%
(27/35)","47%
(9/19)","54%
(7/13)",1/5,1/1,"23%
(8/35)","41%
(9/22)","38%
(5/13)","47%
(9/19)",0/1,4/5,"54%
(22/41)","71%
(34/48)","29%
(14/48)","46%
(19/41)","40%
(36/89)","60%
(53/89)","50%
(4/8)","100%
(8/8)","0%
(0/8)","50%
(4/8)","25%
(4/16)","75%
(12/16)",evans-daniel,tsitsipas-stefanos,23.09.2020 11:50,hamburg-2020,0-2,2,3,0-2 | 3-6 | 1-6,3-6,,1-6,,,,,,,
5,0,2,2,65%,58%,"77%
(30/39)","64%
(29/45)","52%
(11/21)","38%
(12/32)",2/4,5/9,"36%
(16/45)","23%
(9/39)","56%
(18/32)","38%
(8/21)",4/9,2/4,"68%
(41/60)","53%
(41/77)","47%
(36/77)","32%
(19/60)","56%
(77/137)","44%
(60/137)","80%
(8/10)","60%
(6/10)","40%
(4/10)","20%
(2/10)","60%
(12/20)","40%
(8/20)",garin-cristian,hanfmann-yannick,23.09.2020 09:55,hamburg-2020,2-0,2,3,2-0 | 6-2 | 7-6(7-3),6-2,,7-6,7-3,,,,,,
3,1,0,4,64%,56%,"72%
(13/18)","54%
(13/24)","50%
(5/10)","37%
(7/19)",1/3,3/7,"46%
(11/24)","28%
(5/18)","42%
(8/19)","50%
(5/10)",4/7,2/3,"64%
(18/28)","47%
(20/43)","53%
(23/43)","36%
(10/28)","58%
(41/71)","42%
(30/71)","67%
(4/6)","33%
(2/6)","67%
(4/6)","33%
(2/6)","67%
(8/12)","33%
(4/12)",ruud-casper,paire-benoit,23.09.2020 08:40,hamburg-2020,1-0,2,3,1-0 | 6-4 | 2-0,6-4,,2-0,,,,,,,
1,1,2,3,69%,64%,"69%
(25/36)","47%
(22/47)","56%
(9/16)","50%
(13/26)",0/1,7/12,"53%
(25/47)","31%
(11/36)","38%
(10/26)","31%
(5/16)",5/12,1/1,"65%
(34/52)","48%
(35/73)","52%
(38/73)","35%
(18/52)","58%
(72/125)","42%
(53/125)","88%
(7/8)","44%
(4/9)","56%
(5/9)","13%
(1/8)","71%
(12/17)","29%
(5/17)",lajovic-dusan,mannarino-adrian,22.09.2020 19:15,hamburg-2020,2-0,2,3,2-0 | 6-4 | 6-1,6-4,,6-1,,,,,,,
2,3,2,0,61%,73%,"68%
(19/28)","70%
(31/44)","56%
(10/18)","63%
(10/16)",2/5,2/3,"30%
(13/44)","32%
(9/28)","38%
(6/16)","33%
(6/18)",1/3,3/5,"63%
(29/46)","68%
(41/60)","32%
(19/60)","37%
(17/46)","45%
(48/106)","55%
(58/106)","67%
(6/9)","90%
(9/10)","10%
(1/10)","33%
(3/9)","37%
(7/19)","63%
(12/19)",medvedev-daniil,humbert-ugo,22.09.2020 17:35,hamburg-2020,0-2,2,3,0-2 | 4-6 | 3-6,4-6,,3-6,,,,,,,
5,8,3,3,61%,47%,"73%
(49/67)","73%
(36/49)","44%
(19/43)","43%
(24/56)",9/14,4/9,"27%
(13/49)","27%
(18/67)","52%
(29/56)","49%
(21/43)",5/9,5/14,"62%
(68/110)","57%
(60/105)","43%
(45/105)","38%
(42/110)","53%
(113/215)","47%
(102/215)","71%
(12/17)","71%
(12/17)","29%
(5/17)","29%
(5/17)","50%
(17/34)","50%
(17/34)",khachanov-karen,struff-jan-lennard,22.09.2020 14:40,hamburg-2020,2-1,3,3,2-1 | 7-6(7-5) | 4-6 | 7-5,7-6,7-5,4-6,,7-5,,,,,
