Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
12,5,2,3,77%,73%,"84%
(41/49)","76%
(39/51)","60%
(9/15)","32%
(6/19)",5/5,6/8,"24%
(12/51)","16%
(8/49)","53%
(10/19)","27%
(4/15)",2/8,0/5,"78%
(50/64)","64%
(45/70)","36%
(25/70)","22%
(14/64)","56%
(75/134)","44%
(59/134)","100%
(10/10)","80%
(8/10)","20%
(2/10)","0%
(0/10)","60%
(12/20)","40%
(8/20)",djokovic-novak,nadal-rafael,12.01.2020 09:50,atp-cup-2020,2-0,2,3,2-0 | 6-2 | 7-6(7-4),6-2,,7-6,7-4,,,,,,
2,2,1,1,61%,75%,"60%
(21/35)","66%
(29/44)","27%
(6/22)","67%
(10/15)",5/10,3/5,"34%
(15/44)","40%
(14/35)","27%
(4/15)","68%
(15/22)",2/5,5/10,"47%
(27/57)","66%
(39/59)","34%
(20/59)","53%
(30/57)","41%
(47/116)","59%
(69/116)","44%
(4/9)","80%
(8/10)","20%
(2/10)","56%
(5/9)","32%
(6/19)","68%
(13/19)",lajovic-dusan,bautista-agut-roberto,12.01.2020 07:45,atp-cup-2020,0-2,2,3,0-2 | 5-7 | 1-6,5-7,,1-6,,,,,,,
6,5,1,3,73%,73%,"67%
(37/55)","79%
(48/61)","50%
(10/20)","43%
(10/23)",1/5,1/3,"21%
(13/61)","33%
(18/55)","43%
(10/23)","45%
(9/20)",2/3,4/5,"63%
(47/75)","69%
(58/84)","31%
(26/84)","37%
(28/75)","46%
(73/159)","54%
(86/159)","71%
(10/14)","87%
(13/15)","13%
(2/15)","29%
(4/14)","41%
(12/29)","59%
(17/29)",de-minaur-alex,nadal-rafael,11.01.2020 09:45,atp-cup-2020,1-2,3,3,1-2 | 6-4 | 5-7 | 1-6,6-4,,5-7,,1-6,,,,,
13,4,1,0,69%,77%,"58%
(22/38)","80%
(35/44)","47%
(8/17)","54%
(7/13)",4/7,1/1,"20%
(9/44)","42%
(16/38)","46%
(6/13)","47%
(8/17)",0/1,3/7,"55%
(30/55)","74%
(42/57)","26%
(15/57)","45%
(25/55)","40%
(45/112)","60%
(67/112)","63%
(5/8)","100%
(9/9)","0%
(0/9)","38%
(3/8)","29%
(5/17)","71%
(12/17)",kyrgios-nick,bautista-agut-roberto,11.01.2020 08:00,atp-cup-2020,0-2,2,3,0-2 | 1-6 | 4-6,1-6,,4-6,,,,,,,
4,6,5,5,68%,53%,"71%
(53/75)","61%
(35/57)","44%
(16/36)","49%
(25/51)",8/11,6/11,"39%
(22/57)","29%
(22/75)","41%
(21/51)","42%
(15/36)",5/11,3/11,"62%
(69/111)","56%
(60/108)","44%
(48/108)","38%
(42/111)","53%
(117/219)","47%
(102/219)","80%
(12/15)","64%
(9/14)","36%
(5/14)","20%
(3/15)","59%
(17/29)","41%
(12/29)",djokovic-novak,medvedev-daniil,11.01.2020 02:30,atp-cup-2020,2-1,3,3,2-1 | 6-1 | 5-7 | 6-4,6-1,,5-7,,6-4,,,,,
1,9,1,3,72%,68%,"79%
(38/48)","72%
(39/54)","74%
(14/19)","56%
(14/25)",0/0,0/1,"28%
(15/54)","21%
(10/48)","32%
(8/25)","21%
(4/19)",1/1,0/0,"78%
(52/67)","67%
(53/79)","33%
(26/79)","22%
(15/67)","53%
(78/146)","47%
(68/146)","100%
(12/12)","92%
(11/12)","8%
(1/12)","0%
(0/12)","54%
(13/24)","46%
(11/24)",lajovic-dusan,khachanov-karen,11.01.2020 00:15,atp-cup-2020,2-0,2,3,2-0 | 7-5 | 7-6(7-1),7-5,,7-6,7-1,,,,,,
6,4,3,4,60%,62%,"76%
(37/49)","67%
(34/51)","42%
(14/33)","48%
(15/31)",8/10,11/14,"33%
(17/51)","24%
(12/49)","39%
(12/31)","48%
(16/33)",3/14,2/10,"62%
(51/82)","60%
(49/82)","40%
(33/82)","38%
(31/82)","51%
(84/164)","49%
(80/164)","82%
(9/11)","73%
(8/11)","27%
(3/11)","18%
(2/11)","55%
(12/22)","45%
(10/22)",goffin-david,nadal-rafael,10.01.2020 08:40,atp-cup-2020,2-0,2,3,2-0 | 6-4 | 7-6(7-3),6-4,,7-6,7-3,,,,,,
3,2,1,2,73%,72%,"57%
(23/40)","71%
(29/41)","33%
(5/15)","56%
(9/16)",4/8,2/3,"29%
(12/41)","43%
(17/40)","31%
(5/16)","60%
(9/15)",1/3,4/8,"51%
(28/55)","67%
(38/57)","33%
(19/57)","49%
(27/55)","42%
(47/112)","58%
(65/112)","50%
(4/8)","89%
(8/9)","11%
(1/9)","50%
(4/8)","29%
(5/17)","71%
(12/17)",coppejans-kimmer,bautista-agut-roberto,10.01.2020 06:45,atp-cup-2020,0-2,2,3,0-2 | 1-6 | 4-6,1-6,,4-6,,,,,,,
4,15,8,7,60%,52%,"72%
(46/64)","82%
(36/44)","57%
(24/42)","46%
(19/41)",5/7,2/5,"18%
(8/44)","28%
(18/64)","37%
(15/41)","24%
(10/42)",3/5,2/7,"66%
(70/106)","65%
(55/85)","35%
(30/85)","34%
(36/106)","52%
(100/191)","48%
(91/191)","87%
(13/15)","79%
(11/14)","21%
(3/14)","13%
(2/15)","55%
(16/29)","45%
(13/29)",djokovic-novak,shapovalov-denis,10.01.2020 01:25,atp-cup-2020,2-1,3,3,2-1 | 4-6 | 6-1 | 7-6(7-4),4-6,,6-1,,7-6,7-4,,,,
3,10,0,5,76%,66%,"74%
(35/47)","69%
(31/45)","53%
(8/15)","30%
(7/23)",2/2,8/11,"31%
(14/45)","26%
(12/47)","48%
(11/23)","47%
(7/15)",3/11,0/2,"69%
(43/62)","56%
(38/68)","44%
(30/68)","31%
(19/62)","56%
(73/130)","44%
(57/130)","100%
(9/9)","67%
(6/9)","33%
(3/9)","0%
(0/9)","67%
(12/18)","33%
(6/18)",lajovic-dusan,auger-aliassime-felix,09.01.2020 23:15,atp-cup-2020,2-0,2,3,2-0 | 6-4 | 6-2,6-4,,6-2,,,,,,,
1,14,3,0,68%,66%,"64%
(36/56)","78%
(53/68)","62%
(16/26)","37%
(13/35)",2/5,8/10,"22%
(15/68)","36%
(20/56)","63%
(22/35)","27%
(7/26)",2/10,3/5,"63%
(52/82)","64%
(66/103)","36%
(37/103)","37%
(30/82)","48%
(89/185)","52%
(96/185)","79%
(11/14)","87%
(13/15)","13%
(2/15)","21%
(3/14)","45%
(13/29)","55%
(16/29)",schwartzman-diego,medvedev-daniil,09.01.2020 09:50,atp-cup-2020,1-2,3,3,1-2 | 4-6 | 6-4 | 3-6,4-6,,6-4,,3-6,,,,,
3,7,4,1,55%,73%,"67%
(24/36)","85%
(39/46)","48%
(14/29)","41%
(7/17)",2/5,5/6,"15%
(7/46)","33%
(12/36)","53%
(9/17)","38%
(11/29)",1/6,3/5,"58%
(38/65)","73%
(46/63)","27%
(17/63)","42%
(27/65)","43%
(55/128)","57%
(73/128)","70%
(7/10)","90%
(9/10)","10%
(1/10)","30%
(3/10)","40%
(8/20)","60%
(12/20)",pella-guido,khachanov-karen,09.01.2020 07:45,atp-cup-2020,0-2,2,3,0-2 | 2-6 | 6-7(4-7),2-6,,6-7,4-7,,,,,,
