Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
17,3,8,3,57%,66%,"74%
(48/65)","69%
(50/72)","46%
(23/50)","49%
(18/37)",9/13,7/11,"31%
(22/72)","26%
(17/65)","43%
(16/37)","38%
(19/50)",4/11,4/13,"62%
(71/115)","62%
(68/109)","38%
(41/109)","38%
(44/115)","50%
(112/224)","50%
(112/224)","76%
(13/17)","75%
(12/16)","25%
(4/16)","24%
(4/17)","52%
(17/33)","48%
(16/33)",herbert-pierre-hugues,evans-daniel,26.02.2020 10:10,dubai-2020,1-2,3,3,1-2 | 5-7 | 6-3 | 6-7(7-9),5-7,,6-3,,6-7,7-9,,,,
12,1,2,2,55%,62%,"71%
(22/31)","49%
(28/57)","52%
(13/25)","40%
(14/35)",1/4,13/19,"51%
(29/57)","29%
(9/31)","54%
(19/35)","40%
(10/25)",6/19,3/4,"63%
(35/56)","46%
(42/92)","54%
(50/92)","38%
(21/56)","57%
(85/148)","43%
(63/148)","67%
(6/9)","33%
(3/9)","67%
(6/9)","33%
(3/9)","67%
(12/18)","33%
(6/18)",rublev-andrey,krajinovic-filip,26.02.2020 10:10,dubai-2020,2-0,2,3,2-0 | 7-6(7-3) | 6-0,7-6,7-3,6-0,,,,,,,
4,13,2,2,66%,43%,"62%
(32/52)","81%
(26/32)","44%
(12/27)","51%
(22/43)",3/7,1/4,"19%
(6/32)","38%
(20/52)","44%
(19/43)","48%
(13/27)",3/4,4/7,"56%
(44/79)","64%
(48/75)","36%
(27/75)","44%
(35/79)","46%
(71/154)","54%
(83/154)","67%
(8/12)","75%
(9/12)","25%
(3/12)","33%
(4/12)","46%
(11/24)","54%
(13/24)",bautista-agut-roberto,struff-jan-lennard,25.02.2020 17:50,dubai-2020,0-2,2,3,0-2 | 6-7(2-7) | 5-7,6-7,2-7,5-7,,,,,,,
2,4,2,2,69%,55%,"48%
(26/54)","77%
(23/30)","54%
(13/24)","68%
(17/25)",7/11,1/2,"23%
(7/30)","52%
(28/54)","24%
(6/25)","38%
(9/24)",1/2,4/11,"50%
(39/78)","73%
(40/55)","27%
(15/55)","50%
(39/78)","41%
(54/133)","59%
(79/133)","60%
(6/10)","89%
(8/9)","11%
(1/9)","40%
(4/10)","37%
(7/19)","63%
(12/19)",carreno-busta-pablo,tsitsipas-stefanos,25.02.2020 16:00,dubai-2020,0-2,2,3,0-2 | 6-7(1-7) | 1-6,6-7,1-7,1-6,,,,,,,
14,9,10,3,53%,53%,"76%
(48/63)","66%
(43/65)","44%
(24/55)","47%
(27/57)",9/12,4/8,"34%
(22/65)","24%
(15/63)","47%
(27/57)","38%
(21/55)",4/8,3/12,"61%
(72/118)","57%
(70/122)","43%
(52/122)","39%
(46/118)","52%
(124/240)","48%
(116/240)","81%
(13/16)","76%
(13/17)","24%
(4/17)","19%
(3/16)","52%
(17/33)","48%
(16/33)",basilashvili-nikoloz,berankis-ricardas,25.02.2020 15:55,dubai-2020,2-1,3,3,2-1 | 5-7 | 7-6(7-2) | 6-3,5-7,,7-6,7-2,6-3,,,,,
0,8,1,2,67%,59%,"50%
(23/46)","88%
(28/32)","57%
(13/23)","32%
(7/22)",4/9,0/2,"13%
(4/32)","50%
(23/46)","59%
(13/22)","39%
(9/23)",2/2,5/9,"52%
(36/69)","65%
(35/54)","35%
(19/54)","48%
(33/69)","45%
(55/123)","55%
(68/123)","50%
(5/10)","80%
(8/10)","20%
(2/10)","50%
(5/10)","35%
(7/20)","65%
(13/20)",nishioka-yoshihito,herbert-pierre-hugues,25.02.2020 13:45,dubai-2020,0-2,2,3,0-2 | 5-7 | 2-6,5-7,,2-6,,,,,,,
10,6,1,6,58%,55%,"71%
(40/56)","60%
(38/63)","40%
(16/40)","54%
(28/52)",6/11,13/19,"40%
(25/63)","29%
(16/56)","35%
(18/52)","57%
(23/40)",6/19,5/11,"58%
(56/96)","57%
(66/115)","43%
(49/115)","42%
(40/96)","50%
(105/211)","50%
(106/211)","67%
(10/15)","63%
(10/16)","38%
(6/16)","33%
(5/15)","52%
(16/31)","48%
(15/31)",evans-daniel,fognini-fabio,25.02.2020 13:05,dubai-2020,2-1,3,3,2-1 | 3-6 | 6-4 | 7-5,3-6,,6-4,,7-5,,,,,
3,6,3,7,52%,56%,"63%
(22/35)","82%
(27/33)","41%
(13/32)","54%
(14/26)",5/9,3/4,"18%
(6/33)","37%
(13/35)","19%
(5/26)","50%
(16/32)",1/4,4/9,"52%
(35/67)","69%
(41/59)","31%
(18/59)","48%
(32/67)","42%
(53/126)","58%
(73/126)","60%
(6/10)","90%
(9/10)","10%
(1/10)","40%
(4/10)","35%
(7/20)","65%
(13/20)",hurkacz-hubert,bublik-alexander,25.02.2020 12:15,dubai-2020,0-2,2,3,0-2 | 2-6 | 5-7,2-6,,5-7,,,,,,,
14,8,4,5,52%,59%,"72%
(34/47)","71%
(39/55)","45%
(20/44)","51%
(20/39)",5/9,9/11,"29%
(16/55)","28%
(13/47)","36%
(14/39)","45%
(20/44)",2/11,4/9,"60%
(53/89)","63%
(59/94)","37%
(35/94)","40%
(36/89)","48%
(88/183)","52%
(95/183)","71%
(10/14)","86%
(12/14)","14%
(2/14)","29%
(4/14)","43%
(12/28)","57%
(16/28)",sousa-joao,krajinovic-filip,25.02.2020 11:45,dubai-2020,1-2,3,3,1-2 | 6-4 | 3-6 | 3-6,6-4,,3-6,,3-6,,,,,
10,8,12,12,55%,53%,"70%
(47/67)","71%
(45/63)","40%
(22/55)","40%
(22/55)",10/14,5/10,"29%
(18/63)","30%
(20/67)","38%
(21/55)","38%
(21/55)",5/10,4/14,"57%
(69/122)","57%
(67/118)","43%
(51/118)","43%
(53/122)","50%
(120/240)","50%
(120/240)","75%
(12/16)","69%
(11/16)","31%
(5/16)","25%
(4/16)","53%
(17/32)","47%
(15/32)",cilic-marin,paire-benoit,25.02.2020 10:10,dubai-2020,1-2,3,3,1-2 | 6-2 | 5-7 | 6-7(1-7),6-2,,5-7,,6-7,1-7,,,,
3,2,2,2,67%,58%,"60%
(26/43)","79%
(26/33)","33%
(7/21)","46%
(11/24)",4/8,5/7,"21%
(7/33)","40%
(17/43)","46%
(11/24)","57%
(12/21)",2/7,4/8,"52%
(33/64)","65%
(37/57)","35%
(20/57)","48%
(31/64)","44%
(53/121)","56%
(68/121)","56%
(5/9)","80%
(8/10)","20%
(2/10)","44%
(4/9)","37%
(7/19)","63%
(12/19)",gunneswaran-prajnesh,novak-dennis,25.02.2020 10:10,dubai-2020,0-2,2,3,0-2 | 4-6 | 3-6,4-6,,3-6,,,,,,,
3,9,4,6,53%,56%,"62%
(28/45)","81%
(35/43)","50%
(20/40)","44%
(15/34)",10/14,3/4,"19%
(8/43)","38%
(17/45)","38%
(13/34)","40%
(16/40)",1/4,4/14,"56%
(48/85)","65%
(50/77)","35%
(27/77)","44%
(37/85)","46%
(75/162)","54%
(87/162)","67%
(8/12)","92%
(11/12)","8%
(1/12)","33%
(4/12)","38%
(9/24)","63%
(15/24)",lu-yen-hsun,uchiyama-yasutaka,25.02.2020 10:10,dubai-2020,1-2,3,3,1-2 | 6-3 | 1-6 | 2-6,6-3,,1-6,,2-6,,,,,
3,0,3,4,61%,61%,"60%
(26/43)","65%
(40/62)","64%
(18/28)","35%
(14/40)",1/3,11/15,"35%
(22/62)","40%
(17/43)","55%
(22/40)","25%
(7/28)",4/15,2/3,"62%
(44/71)","53%
(54/102)","47%
(48/102)","38%
(27/71)","53%
(92/173)","47%
(81/173)","82%
(9/11)","64%
(7/11)","36%
(4/11)","18%
(2/11)","59%
(13/22)","41%
(9/22)",monfils-gael,fucsovics-marton,24.02.2020 16:35,dubai-2020,2-0,2,3,2-0 | 6-4 | 7-5,6-4,,7-5,,,,,,,
7,2,3,3,70%,46%,"83%
(25/30)","43%
(9/21)","62%
(8/13)","48%
(12/25)",0/0,4/8,"57%
(12/21)","17%
(5/30)","40%
(10/25)","15%
(2/13)",4/8,0/0,"77%
(33/43)","46%
(21/46)","54%
(25/46)","23%
(10/43)","65%
(58/89)","35%
(31/89)","100%
(8/8)","43%
(3/7)","57%
(4/7)","0%
(0/8)","80%
(12/15)","20%
(3/15)",djokovic-novak,jaziri-malek,24.02.2020 15:10,dubai-2020,2-0,2,3,2-0 | 6-1 | 6-2,6-1,,6-2,,,,,,,
13,2,3,2,65%,60%,"81%
(35/43)","86%
(31/36)","48%
(11/23)","71%
(17/24)",2/4,0/1,"14%
(5/36)","19%
(8/43)","21%
(5/24)","39%
(9/23)",1/1,2/4,"70%
(46/66)","80%
(48/60)","20%
(12/60)","30%
(20/66)","46%
(58/126)","54%
(68/126)","82%
(9/11)","91%
(10/11)","9%
(1/11)","18%
(2/11)","45%
(10/22)","55%
(12/22)",harris-lloyd,gasquet-richard,24.02.2020 14:55,dubai-2020,0-2,2,3,0-2 | 6-7(5-7) | 4-6,6-7,5-7,4-6,,,,,,,
5,2,1,2,56%,59%,"84%
(26/31)","67%
(28/42)","38%
(9/24)","31%
(9/29)",2/4,8/12,"33%
(14/42)","16%
(5/31)","62%
(18/29)","58%
(14/24)",4/12,2/4,"64%
(35/55)","52%
(37/71)","48%
(34/71)","36%
(20/55)","55%
(69/126)","45%
(57/126)","80%
(8/10)","60%
(6/10)","40%
(4/10)","20%
(2/10)","60%
(12/20)","40%
(8/20)",rublev-andrey,musetti-lorenzo,24.02.2020 13:20,dubai-2020,2-0,2,3,2-0 | 6-4 | 6-4,6-4,,6-4,,,,,,,
8,5,2,4,58%,59%,"71%
(29/41)","62%
(37/60)","53%
(16/30)","32%
(13/41)",4/7,7/13,"38%
(23/60)","29%
(12/41)","59%
(24/41)","40%
(12/30)",6/13,3/7,"63%
(45/71)","50%
(50/101)","50%
(51/101)","37%
(26/71)","56%
(96/172)","44%
(76/172)","77%
(10/13)","54%
(7/13)","46%
(6/13)","23%
(3/13)","62%
(16/26)","38%
(10/26)",kohlschreiber-philipp,safwat-mohamed,24.02.2020 12:05,dubai-2020,2-1,3,3,2-1 | 4-6 | 6-4 | 6-0,4-6,,6-4,,6-0,,,,,
1,6,1,2,65%,61%,"56%
(22/39)","81%
(29/36)","48%
(10/21)","52%
(12/23)",4/8,3/5,"19%
(7/36)","44%
(17/39)","39%
(9/23)","48%
(10/21)",2/5,4/8,"53%
(32/60)","69%
(41/59)","31%
(18/59)","47%
(28/60)","42%
(50/119)","58%
(69/119)","56%
(5/9)","80%
(8/10)","20%
(2/10)","44%
(4/9)","37%
(7/19)","63%
(12/19)",kukushkin-mikhail,khachanov-karen,24.02.2020 10:10,dubai-2020,0-2,2,3,0-2 | 6-7(2-7) | 1-6,6-7,2-7,1-6,,,,,,,
