Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
9,10,2,1,70%,69%,"76%
(34/45)","81%
(39/48)","42%
(8/19)","41%
(9/22)",5/7,6/6,"19%
(9/48)","24%
(11/45)","55%
(12/22)","47%
(9/19)",0/6,2/7,"66%
(42/64)","69%
(48/70)","31%
(22/70)","34%
(22/64)","48%
(64/134)","52%
(70/134)","80%
(8/10)","100%
(10/10)","0%
(0/10)","20%
(2/10)","40%
(8/20)","60%
(12/20)",martinez-pedro,tiafoe-frances,10.11.2021 11:10,stockholm-2021,0-2,2,3,0-2 | 4-6 | 4-6,4-6,,4-6,,,,,,,
3,8,2,0,62%,67%,"74%
(28/38)","78%
(25/32)","35%
(8/23)","81%
(13/16)",5/8,2/3,"22%
(7/32)","26%
(10/38)","19%
(3/16)","57%
(13/23)",1/3,3/8,"59%
(36/61)","79%
(38/48)","21%
(10/48)","41%
(25/61)","42%
(46/109)","58%
(63/109)","70%
(7/10)","90%
(9/10)","10%
(1/10)","30%
(3/10)","40%
(8/20)","60%
(12/20)",gerasimov-egor,fritz-taylor,09.11.2021 19:40,stockholm-2021,0-2,2,3,0-2 | 4-6 | 4-6,4-6,,4-6,,,,,,,
6,4,1,2,63%,54%,"85%
(33/39)","73%
(27/37)","61%
(14/23)","47%
(15/32)",0/1,4/7,"27%
(10/37)","15%
(6/39)","47%
(15/32)","35%
(8/23)",3/7,1/1,"76%
(47/62)","61%
(42/69)","39%
(27/69)","24%
(15/62)","56%
(74/131)","44%
(57/131)","90%
(9/10)","67%
(6/9)","33%
(3/9)","10%
(1/10)","63%
(12/19)","37%
(7/19)",murray-andy,durasovic-viktor,09.11.2021 17:45,stockholm-2021,2-0,2,3,2-0 | 6-1 | 7-6(9-7),6-1,,7-6,9-7,,,,,,
0,6,6,9,58%,67%,"68%
(43/63)","71%
(46/65)","47%
(21/45)","41%
(13/32)",6/9,3/6,"29%
(19/65)","32%
(20/63)","31%
(10/32)","40%
(18/45)",3/6,3/9,"59%
(64/108)","61%
(59/97)","39%
(38/97)","41%
(44/108)","50%
(102/205)","50%
(103/205)","80%
(12/15)","81%
(13/16)","19%
(3/16)","20%
(3/15)","48%
(15/31)","52%
(16/31)",martinez-pedro,ruusuvuori-emil,09.11.2021 14:20,stockholm-2021,2-1,3,3,2-1 | 6-4 | 3-6 | 7-6(7-4),6-4,,3-6,,7-6,7-4,,,,
1,2,6,2,62%,48%,"50%
(9/18)","80%
(8/10)","18%
(2/11)","73%
(8/11)",1/5,0/0,"20%
(2/10)","50%
(9/18)","9%
(1/11)","27%
(3/11)",0/0,4/5,"38%
(11/29)","76%
(16/21)","24%
(5/21)","62%
(18/29)","32%
(16/50)","68%
(34/50)","20%
(1/5)","100%
(4/4)","0%
(0/4)","80%
(4/5)","11%
(1/9)","89%
(8/9)",bublik-alexander,rinderknech-arthur,09.11.2021 13:10,stockholm-2021,0-1,2,3,0-1 | 1-6 | 0-2,1-6,,0-2,,,,,,,
13,10,2,2,53%,69%,"93%
(38/41)","67%
(55/82)","53%
(19/36)","49%
(18/37)",2/3,10/11,"33%
(27/82)","7%
(3/41)","46%
(17/37)","42%
(15/36)",1/11,1/3,"74%
(57/77)","61%
(73/119)","39%
(46/119)","26%
(20/77)","53%
(103/196)","47%
(93/196)","92%
(11/12)","92%
(11/12)","8%
(1/12)","8%
(1/12)","50%
(12/24)","50%
(12/24)",van-de-zandschulp-botic,serdarusic-nino,09.11.2021 13:10,stockholm-2021,2-0,2,3,2-0 | 7-6(7-5) | 7-6(7-5),7-6,7-5,7-6,7-5,,,,,,
1,4,1,1,74%,54%,"70%
(26/37)","88%
(22/25)","38%
(5/13)","71%
(15/21)",2/5,0/0,"12%
(3/25)","30%
(11/37)","24%
(5/21)","54%
(7/13)",0/0,3/5,"62%
(31/50)","80%
(37/46)","20%
(9/46)","38%
(19/50)","42%
(40/96)","58%
(56/96)","67%
(6/9)","100%
(9/9)","0%
(0/9)","33%
(3/9)","33%
(6/18)","67%
(12/18)",istomin-denis,krajinovic-filip,08.11.2021 19:50,stockholm-2021,0-2,2,3,0-2 | 4-6 | 2-6,4-6,,2-6,,,,,,,
8,2,5,3,50%,66%,"67%
(24/36)","81%
(39/48)","56%
(20/36)","40%
(10/25)",1/4,7/9,"19%
(9/48)","33%
(12/36)","48%
(12/25)","31%
(11/36)",2/9,3/4,"61%
(44/72)","67%
(49/73)","33%
(24/73)","39%
(28/72)","47%
(68/145)","53%
(77/145)","73%
(8/11)","82%
(9/11)","18%
(2/11)","27%
(3/11)","45%
(10/22)","55%
(12/22)",ymer-elias,tiafoe-frances,08.11.2021 18:00,stockholm-2021,0-2,2,3,0-2 | 4-6 | 6-7(2-7),4-6,,6-7,2-7,,,,,,
4,2,0,3,66%,61%,"80%
(28/35)","58%
(19/33)","61%
(11/18)","57%
(12/21)",0/1,2/5,"42%
(14/33)","20%
(7/35)","29%
(6/21)","39%
(7/18)",3/5,1/1,"74%
(39/53)","57%
(31/54)","43%
(23/54)","26%
(14/53)","58%
(62/107)","42%
(45/107)","90%
(9/10)","67%
(6/9)","33%
(3/9)","10%
(1/10)","63%
(12/19)","37%
(7/19)",vavassori-andrea,kotov-pavel,08.11.2021 16:15,stockholm-2021,2-0,2,3,2-0 | 6-3 | 6-4,6-3,,6-4,,,,,,,
11,7,7,3,48%,60%,"74%
(39/53)","71%
(57/80)","55%
(32/58)","48%
(26/54)",6/10,9/11,"29%
(23/80)","26%
(14/53)","46%
(25/54)","33%
(19/58)",2/11,4/10,"64%
(71/111)","62%
(83/134)","38%
(51/134)","36%
(40/111)","50%
(122/245)","50%
(123/245)","76%
(13/17)","88%
(15/17)","12%
(2/17)","24%
(4/17)","44%
(15/34)","56%
(19/34)",gojowczyk-peter,kovalik-jozef,08.11.2021 13:10,stockholm-2021,1-2,3,3,1-2 | 7-6(7-5) | 4-6 | 5-7,7-6,7-5,4-6,,5-7,,,,,
5,5,2,2,69%,64%,"67%
(53/79)","65%
(41/63)","53%
(19/36)","61%
(22/36)",11/12,3/6,"35%
(22/63)","33%
(26/79)","33%
(12/36)","42%
(15/36)",3/6,1/12,"63%
(72/115)","64%
(63/99)","36%
(36/99)","37%
(43/115)","50%
(108/214)","50%
(106/214)","93%
(13/14)","80%
(12/15)","20%
(3/15)","7%
(1/14)","55%
(16/29)","45%
(13/29)",davidovich-fokina-alejandro,mcdonald-mackenzie,07.11.2021 18:05,stockholm-2021,2-1,3,3,2-1 | 6-2 | 3-6 | 7-5,6-2,,3-6,,7-5,,,,,
