Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
3,3,2,2,67%,61%,"61%
(23/38)","68%
(23/34)","42%
(8/19)","68%
(15/22)",4/8,1/2,"32%
(11/34)","39%
(15/38)","23%
(5/22)","47%
(9/19)",1/2,4/8,"54%
(31/57)","68%
(38/56)","32%
(18/56)","46%
(26/57)","43%
(49/113)","57%
(64/113)","56%
(5/9)","89%
(8/9)","11%
(1/9)","44%
(4/9)","33%
(6/18)","67%
(12/18)",seppi-andreas,marchenko-illya,29.09.2021 09:10,sofia-2021,0-2,2,3,0-2 | 4-6 | 2-6,4-6,,2-6,,,,,,,
16,15,9,3,63%,64%,"75%
(60/80)","82%
(55/67)","52%
(24/46)","46%
(17/37)",9/11,8/10,"18%
(12/67)","25%
(20/80)","46%
(17/37)","28%
(13/46)",2/10,2/11,"67%
(84/126)","69%
(72/104)","31%
(32/104)","33%
(42/126)","50%
(116/230)","50%
(114/230)","88%
(15/17)","88%
(14/16)","13%
(2/16)","12%
(2/17)","52%
(17/33)","48%
(16/33)",gerasimov-egor,pospisil-vasek,28.09.2021 18:40,sofia-2021,2-1,3,3,2-1 | 5-7 | 7-6(10-8) | 6-3,5-7,,7-6,10-8,6-3,,,,,
2,4,7,5,68%,64%,"72%
(62/86)","77%
(53/69)","51%
(21/41)","41%
(16/39)",17/19,3/6,"23%
(16/69)","28%
(24/86)","46%
(18/39)","32%
(13/41)",3/6,2/19,"66%
(82/125)","64%
(69/108)","36%
(39/108)","34%
(43/125)","52%
(121/233)","48%
(112/233)","88%
(15/17)","81%
(13/16)","19%
(3/16)","12%
(2/17)","55%
(18/33)","45%
(15/33)",kuzmanov-dimitar,musetti-lorenzo,28.09.2021 15:20,sofia-2021,2-1,3,3,2-1 | 6-7(4-7) | 7-6(7-3) | 6-3,6-7,4-7,7-6,7-3,6-3,,,,,
1,8,1,3,62%,63%,"60%
(27/45)","78%
(35/45)","50%
(14/28)","54%
(14/26)",4/7,5/6,"22%
(10/45)","40%
(18/45)","35%
(9/26)","46%
(13/28)",1/6,3/7,"56%
(41/73)","69%
(49/71)","31%
(22/71)","44%
(32/73)","44%
(63/144)","56%
(81/144)","73%
(8/11)","90%
(9/10)","10%
(1/10)","27%
(3/11)","43%
(9/21)","57%
(12/21)",martinez-pedro,djere-laslo,28.09.2021 13:15,sofia-2021,0-2,2,3,0-2 | 6-7(5-7) | 3-6,6-7,5-7,3-6,,,,,,,
6,4,7,2,56%,64%,"77%
(43/56)","73%
(54/74)","45%
(20/44)","55%
(23/42)",3/6,5/5,"27%
(20/74)","23%
(13/56)","40%
(17/42)","39%
(17/44)",0/5,3/6,"63%
(63/100)","66%
(77/116)","34%
(39/116)","37%
(37/100)","47%
(102/216)","53%
(114/216)","79%
(11/14)","100%
(15/15)","0%
(0/15)","21%
(3/14)","38%
(11/29)","62%
(18/29)",munar-jaume,giron-marcos,28.09.2021 10:55,sofia-2021,1-2,3,3,1-2 | 7-6(7-2) | 1-6 | 4-6,7-6,7-2,1-6,,4-6,,,,,
3,1,1,1,62%,61%,"66%
(25/38)","44%
(15/34)","48%
(11/23)","27%
(6/22)",6/9,5/11,"56%
(19/34)","34%
(13/38)","68%
(15/22)","48%
(11/23)",6/11,3/9,"59%
(36/61)","38%
(21/56)","63%
(35/56)","41%
(25/61)","61%
(71/117)","39%
(46/117)","67%
(6/9)","33%
(3/9)","67%
(6/9)","33%
(3/9)","67%
(12/18)","33%
(6/18)",millman-john,ymer-mikael,28.09.2021 09:10,sofia-2021,2-0,2,3,2-0 | 6-2 | 6-4,6-2,,6-4,,,,,,,
2,7,1,2,46%,52%,"73%
(16/22)","77%
(20/26)","46%
(12/26)","75%
(18/24)",3/6,1/1,"23%
(6/26)","27%
(6/22)","17%
(4/24)","50%
(13/26)",0/1,3/6,"58%
(28/48)","76%
(38/50)","24%
(12/50)","42%
(20/48)","41%
(40/98)","59%
(58/98)","63%
(5/8)","100%
(9/9)","0%
(0/9)","38%
(3/8)","29%
(5/17)","71%
(12/17)",mannarino-adrian,mager-gianluca,27.09.2021 17:10,sofia-2021,0-2,2,3,0-2 | 3-6 | 2-6,3-6,,2-6,,,,,,,
8,0,6,4,55%,66%,"80%
(33/41)","64%
(32/50)","44%
(15/34)","46%
(12/26)",7/9,4/7,"36%
(18/50)","20%
(8/41)","38%
(10/26)","38%
(13/34)",3/7,2/9,"64%
(48/75)","58%
(44/76)","42%
(32/76)","36%
(27/75)","53%
(80/151)","47%
(71/151)","82%
(9/11)","73%
(8/11)","27%
(3/11)","18%
(2/11)","55%
(12/22)","45%
(10/22)",kecmanovic-miomir,andreev-adrian,27.09.2021 15:10,sofia-2021,2-0,2,3,2-0 | 7-6(9-7) | 6-4,7-6,9-7,6-4,,,,,,,
11,1,7,4,51%,70%,"73%
(27/37)","58%
(36/62)","46%
(16/35)","44%
(12/27)",5/8,11/16,"42%
(26/62)","27%
(10/37)","41%
(11/27)","34%
(12/35)",5/16,3/8,"60%
(43/72)","54%
(48/89)","46%
(41/89)","40%
(29/72)","52%
(84/161)","48%
(77/161)","73%
(8/11)","55%
(6/11)","45%
(5/11)","27%
(3/11)","59%
(13/22)","41%
(9/22)",paire-benoit,davidovich-fokina-alejandro,27.09.2021 13:05,sofia-2021,2-0,2,3,2-0 | 6-4 | 7-5,6-4,,7-5,,,,,,,
5,3,3,4,55%,65%,"72%
(42/58)","73%
(44/60)","54%
(26/48)","42%
(14/33)",6/9,1/4,"27%
(16/60)","28%
(16/58)","45%
(15/33)","40%
(19/48)",3/4,3/9,"64%
(68/106)","62%
(58/93)","38%
(35/93)","36%
(38/106)","52%
(103/199)","48%
(96/199)","80%
(12/15)","80%
(12/15)","20%
(3/15)","20%
(3/15)","50%
(15/30)","50%
(15/30)",marchenko-illya,machac-tomas,27.09.2021 11:10,sofia-2021,2-1,3,3,2-1 | 3-6 | 6-3 | 7-6(7-2),3-6,,6-3,,7-6,7-2,,,,
