Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
0,4,2,5,65%,60%,"67%
(37/55)","61%
(30/49)","37%
(11/30)","45%
(15/33)",4/9,5/10,"39%
(19/49)","33%
(18/55)","39%
(13/33)","57%
(17/30)",5/10,5/9,"56%
(48/85)","55%
(45/82)","45%
(37/82)","44%
(37/85)","51%
(85/167)","49%
(82/167)","64%
(9/14)","64%
(9/14)","36%
(5/14)","36%
(5/14)","50%
(14/28)","50%
(14/28)",polmans-marc,musetti-lorenzo,21.09.2021 08:05,astana-2021,1-2,3,3,1-2 | 4-6 | 6-2 | 4-6,4-6,,6-2,,4-6,,,,,
1,3,6,3,51%,67%,"60%
(21/35)","64%
(25/39)","41%
(14/34)","53%
(10/19)",9/14,7/9,"41%
(16/39)","40%
(14/35)","21%
(4/19)","41%
(14/34)",2/9,5/14,"51%
(35/69)","60%
(35/58)","40%
(23/58)","49%
(34/69)","46%
(58/127)","54%
(69/127)","44%
(4/9)","78%
(7/9)","22%
(2/9)","56%
(5/9)","33%
(6/18)","67%
(12/18)",ymer-elias,ivashka-ilya,21.09.2021 06:10,astana-2021,0-2,2,3,0-2 | 2-6 | 4-6,2-6,,4-6,,,,,,,
2,1,9,3,51%,67%,"65%
(30/46)","61%
(39/64)","49%
(22/45)","50%
(16/32)",5/10,11/17,"39%
(25/64)","35%
(16/46)","41%
(13/32)","31%
(14/45)",6/17,5/10,"57%
(52/91)","57%
(55/96)","43%
(41/96)","43%
(39/91)","50%
(93/187)","50%
(94/187)","64%
(9/14)","60%
(9/15)","40%
(6/15)","36%
(5/14)","52%
(15/29)","48%
(14/29)",djere-laslo,galan-daniel-elahi,20.09.2021 15:20,astana-2021,2-1,3,3,2-1 | 6-4 | 3-6 | 6-4,6-4,,3-6,,6-4,,,,,
4,1,5,3,61%,57%,"51%
(20/39)","80%
(24/30)","44%
(11/25)","57%
(13/23)",10/14,1/2,"20%
(6/30)","49%
(19/39)","30%
(7/23)","36%
(9/25)",1/2,4/14,"48%
(31/64)","70%
(37/53)","30%
(16/53)","52%
(33/64)","40%
(47/117)","60%
(70/117)","56%
(5/9)","89%
(8/9)","11%
(1/9)","44%
(4/9)","33%
(6/18)","67%
(12/18)",verdasco-fernando,kecmanovic-miomir,20.09.2021 13:40,astana-2021,0-2,2,3,0-2 | 4-6 | 2-6,4-6,,2-6,,,,,,,
5,4,8,0,47%,76%,"81%
(25/31)","72%
(41/57)","40%
(14/35)","50%
(9/18)",2/4,3/4,"28%
(16/57)","19%
(6/31)","50%
(9/18)","37%
(13/35)",1/4,2/4,"59%
(39/66)","67%
(50/75)","33%
(25/75)","41%
(27/66)","45%
(64/141)","55%
(77/141)","80%
(8/10)","91%
(10/11)","9%
(1/11)","20%
(2/10)","43%
(9/21)","57%
(12/21)",vesely-jiri,munar-jaume,20.09.2021 10:40,astana-2021,0-2,2,3,0-2 | 3-6 | 6-7(6-8),3-6,,6-7,6-8,,,,,,
6,2,7,1,46%,76%,"70%
(28/40)","58%
(57/99)","43%
(20/47)","61%
(19/31)",3/7,7/10,"42%
(42/99)","30%
(12/40)","35%
(11/31)","43%
(20/47)",3/10,4/7,"55%
(48/87)","58%
(76/130)","42%
(54/130)","45%
(39/87)","47%
(102/217)","53%
(115/217)","71%
(10/14)","80%
(12/15)","20%
(3/15)","29%
(4/14)","45%
(13/29)","55%
(16/29)",seppi-andreas,skatov-timofey,20.09.2021 10:20,astana-2021,1-2,3,3,1-2 | 6-7(3-7) | 6-4 | 1-6,6-7,3-7,6-4,,1-6,,,,,
1,2,2,2,71%,63%,"70%
(31/44)","52%
(17/33)","50%
(9/18)","47%
(9/19)",9/10,0/4,"48%
(16/33)","30%
(13/44)","42%
(8/19)","39%
(7/18)",4/4,1/10,"65%
(40/62)","50%
(26/52)","50%
(26/52)","35%
(22/62)","58%
(66/114)","42%
(48/114)","89%
(8/9)","56%
(5/9)","44%
(4/9)","11%
(1/9)","67%
(12/18)","33%
(6/18)",polmans-marc,yevseyev-denis,20.09.2021 08:35,astana-2021,2-0,2,3,2-0 | 6-4 | 6-2,6-4,,6-2,,,,,,,
2,2,3,0,58%,46%,"72%
(33/46)","68%
(21/31)","59%
(20/34)","47%
(17/36)",3/5,6/9,"32%
(10/31)","28%
(13/46)","53%
(19/36)","32%
(11/34)",3/9,2/5,"66%
(53/80)","57%
(38/67)","43%
(29/67)","34%
(27/80)","56%
(82/147)","44%
(65/147)","82%
(9/11)","70%
(7/10)","30%
(3/10)","18%
(2/11)","57%
(12/21)","43%
(9/21)",donskoy-evgeny,kotov-pavel,20.09.2021 08:20,astana-2021,2-0,2,3,2-0 | 6-3 | 7-6(7-4),6-3,,7-6,7-4,,,,,,
14,3,3,4,51%,57%,"83%
(29/35)","81%
(38/47)","59%
(20/34)","57%
(20/35)",2/5,4/6,"19%
(9/47)","17%
(6/35)","31%
(11/35)","32%
(11/34)",2/6,3/5,"71%
(49/69)","71%
(58/82)","29%
(24/82)","29%
(20/69)","48%
(73/151)","52%
(78/151)","79%
(11/14)","87%
(13/15)","13%
(2/15)","21%
(3/14)","45%
(13/29)","55%
(16/29)",cressy-maxime,ymer-elias,20.09.2021 06:10,astana-2021,1-2,3,3,1-2 | 3-6 | 6-4 | 4-6,3-6,,6-4,,4-6,,,,,
3,5,4,2,54%,49%,"76%
(37/49)","83%
(34/41)","51%
(21/41)","50%
(21/42)",12/15,4/6,"17%
(7/41)","24%
(12/49)","45%
(19/42)","39%
(16/41)",2/6,3/15,"64%
(58/90)","66%
(55/83)","34%
(28/83)","36%
(32/90)","50%
(86/173)","50%
(87/173)","79%
(11/14)","86%
(12/14)","14%
(2/14)","21%
(3/14)","46%
(13/28)","54%
(15/28)",ebden-matthew,popko-dmitry,20.09.2021 06:10,astana-2021,1-2,3,3,1-2 | 6-3 | 3-6 | 4-6,6-3,,3-6,,4-6,,,,,
4,2,1,1,63%,51%,"83%
(25/30)","63%
(17/27)","56%
(10/18)","38%
(10/26)",1/2,6/10,"37%
(10/27)","17%
(5/30)","58%
(15/26)","39%
(7/18)",4/10,1/2,"73%
(35/48)","51%
(27/53)","49%
(26/53)","27%
(13/48)","60%
(61/101)","40%
(40/101)","89%
(8/9)","50%
(4/8)","50%
(4/8)","11%
(1/9)","71%
(12/17)","29%
(5/17)",kotov-pavel,zuk-kacper,19.09.2021 12:00,astana-2021,2-0,2,3,2-0 | 6-2 | 6-3,6-2,,6-3,,,,,,,
2,3,3,9,61%,53%,"73%
(35/48)","73%
(27/37)","58%
(18/31)","55%
(18/33)",13/13,7/9,"27%
(10/37)","27%
(13/48)","18%
(6/33)","32%
(10/31)",2/9,0/13,"67%
(53/79)","64%
(45/70)","36%
(25/70)","33%
(26/79)","52%
(78/149)","48%
(71/149)","100%
(10/10)","80%
(8/10)","20%
(2/10)","0%
(0/10)","60%
(12/20)","40%
(8/20)",donskoy-evgeny,vavassori-andrea,19.09.2021 11:05,astana-2021,2-0,2,3,2-0 | 7-6(7-4) | 6-2,7-6,7-4,6-2,,,,,,,
0,4,3,12,58%,54%,"74%
(34/46)","64%
(32/50)","42%
(14/33)","43%
(18/42)",6/9,9/13,"36%
(18/50)","26%
(12/46)","29%
(12/42)","48%
(16/33)",4/13,3/9,"61%
(48/79)","54%
(50/92)","46%
(42/92)","39%
(31/79)","53%
(90/171)","47%
(81/171)","75%
(9/12)","69%
(9/13)","31%
(4/13)","25%
(3/12)","52%
(13/25)","48%
(12/25)",polmans-marc,moroni-gian-marco,19.09.2021 09:10,astana-2021,1-1,3,3,1-1 | 2-6 | 7-5 | 4-1,2-6,,7-5,,4-1,,,,,
3,3,3,3,58%,53%,"76%
(25/33)","72%
(28/39)","54%
(13/24)","41%
(14/34)",2/3,4/7,"28%
(11/39)","24%
(8/33)","50%
(17/34)","33%
(8/24)",3/7,1/3,"67%
(38/57)","58%
(42/73)","42%
(31/73)","33%
(19/57)","53%
(69/130)","47%
(61/130)","90%
(9/10)","70%
(7/10)","30%
(3/10)","10%
(1/10)","60%
(12/20)","40%
(8/20)",yevseyev-denis,marchenko-illya,19.09.2021 09:00,astana-2021,2-0,2,3,2-0 | 6-4 | 6-4,6-4,,6-4,,,,,,,
11,1,6,1,58%,63%,"94%
(17/18)","59%
(20/34)","38%
(5/13)","40%
(8/20)",1/2,13/16,"41%
(14/34)","6%
(1/18)","55%
(11/20)","15%
(2/13)",3/16,1/2,"71%
(22/31)","52%
(28/54)","48%
(26/54)","29%
(9/31)","56%
(48/85)","44%
(37/85)","83%
(5/6)","50%
(3/6)","50%
(3/6)","17%
(1/6)","67%
(8/12)","33%
(4/12)",cressy-maxime,tomic-bernard,19.09.2021 08:00,astana-2021,1-0,2,3,1-0 | 6-3 | 2-1,6-3,,2-1,,,,,,,
4,4,0,2,77%,61%,"59%
(22/37)","82%
(23/28)","27%
(3/11)","78%
(14/18)",1/4,0/0,"18%
(5/28)","41%
(15/37)","11%
(2/18)","73%
(8/11)",0/0,3/4,"52%
(25/48)","80%
(37/46)","20%
(9/46)","48%
(23/48)","36%
(34/94)","64%
(60/94)","63%
(5/8)","100%
(9/9)","0%
(0/9)","38%
(3/8)","29%
(5/17)","71%
(12/17)",lomakin-grigoriy,ymer-elias,19.09.2021 07:30,astana-2021,0-2,2,3,0-2 | 3-6 | 2-6,3-6,,2-6,,,,,,,
1,7,5,2,52%,44%,"50%
(12/24)","90%
(18/20)","41%
(9/22)","52%
(13/25)",0/5,1/2,"10%
(2/20)","50%
(12/24)","40%
(10/25)","36%
(8/22)",1/2,5/5,"46%
(21/46)","69%
(31/45)","31%
(14/45)","54%
(25/46)","38%
(35/91)","62%
(56/91)","44%
(4/9)","88%
(7/8)","13%
(1/8)","56%
(5/9)","29%
(5/17)","71%
(12/17)",ivanov-simon-anthony,popko-dmitry,19.09.2021 06:10,astana-2021,0-2,2,3,0-2 | 2-6 | 3-6,2-6,,3-6,,,,,,,
3,6,2,3,47%,57%,"63%
(17/27)","67%
(29/43)","53%
(16/30)","59%
(19/32)",3/7,5/7,"33%
(14/43)","37%
(10/27)","31%
(10/32)","40%
(12/30)",2/7,4/7,"58%
(33/57)","64%
(48/75)","36%
(27/75)","42%
(24/57)","45%
(60/132)","55%
(72/132)","64%
(7/11)","82%
(9/11)","18%
(2/11)","36%
(4/11)","41%
(9/22)","59%
(13/22)",rodionov-jurij,ebden-matthew,19.09.2021 06:10,astana-2021,0-2,2,3,0-2 | 5-7 | 4-6,5-7,,4-6,,,,,,,
