Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
0,2,3,3,61%,63%,"50%
(24/48)","67%
(35/52)","55%
(17/31)","33%
(10/30)",4/10,9/13,"33%
(17/52)","50%
(24/48)","67%
(20/30)","45%
(14/31)",4/13,6/10,"52%
(41/79)","55%
(45/82)","45%
(37/82)","48%
(38/79)","48%
(78/161)","52%
(83/161)","50%
(6/12)","67%
(8/12)","33%
(4/12)","50%
(6/12)","42%
(10/24)","58%
(14/24)",schwartzman-diego,garin-cristian,09.02.2020 22:40,cordoba-2020,1-2,3,3,1-2 | 6-2 | 4-6 | 0-6,6-2,,4-6,,0-6,,,,,
0,3,3,7,59%,57%,"60%
(28/47)","69%
(27/39)","53%
(17/32)","30%
(9/30)",9/12,7/12,"31%
(12/39)","40%
(19/47)","47%
(14/30)","38%
(12/32)",5/12,3/12,"57%
(45/79)","52%
(36/69)","48%
(33/69)","43%
(34/79)","53%
(78/148)","47%
(70/148)","73%
(8/11)","55%
(6/11)","45%
(5/11)","27%
(3/11)","59%
(13/22)","41%
(9/22)",schwartzman-diego,djere-laslo,09.02.2020 00:35,cordoba-2020,2-1,3,3,2-1 | 6-1 | 1-6 | 6-2,6-1,,1-6,,6-2,,,,,
1,2,2,2,65%,59%,"69%
(35/51)","68%
(30/44)","50%
(14/28)","47%
(14/30)",6/8,4/8,"32%
(14/44)","31%
(16/51)","47%
(14/30)","43%
(12/28)",4/8,2/8,"62%
(49/79)","59%
(44/74)","41%
(30/74)","38%
(30/79)","52%
(79/153)","48%
(74/153)","83%
(10/12)","67%
(8/12)","33%
(4/12)","17%
(2/12)","58%
(14/24)","42%
(10/24)",garin-cristian,martin-andrej,08.02.2020 22:15,cordoba-2020,2-1,3,3,2-1 | 2-6 | 6-2 | 6-2,2-6,,6-2,,6-2,,,,,
14,3,9,5,53%,59%,"82%
(49/60)","73%
(51/70)","48%
(26/54)","52%
(25/48)",1/3,3/7,"27%
(19/70)","18%
(11/60)","38%
(18/48)","35%
(19/54)",4/7,2/3,"66%
(75/114)","64%
(76/118)","36%
(42/118)","34%
(39/114)","51%
(119/232)","50%
(115/232)","88%
(14/16)","76%
(13/17)","24%
(4/17)","13%
(2/16)","55%
(18/33)","45%
(15/33)",djere-laslo,londero-juan-ignacio,08.02.2020 01:10,cordoba-2020,2-1,3,3,2-1 | 6-7(5-7) | 6-3 | 7-6(7-5),6-7,5-7,6-3,,7-6,7-5,,,,
4,1,3,1,58%,57%,"79%
(30/38)","49%
(17/35)","59%
(16/27)","58%
(15/26)",2/2,5/8,"51%
(18/35)","21%
(8/38)","38%
(10/26)","30%
(8/27)",3/8,0/2,"71%
(46/65)","52%
(32/61)","48%
(29/61)","29%
(19/65)","60%
(75/126)","40%
(51/126)","100%
(9/9)","67%
(6/9)","33%
(3/9)","0%
(0/9)","67%
(12/18)","33%
(6/18)",schwartzman-diego,ramos-vinolas-albert,07.02.2020 23:10,cordoba-2020,2-0,2,3,2-0 | 6-0 | 7-6(7-0),6-0,,7-6,7-0,,,,,,
7,5,3,2,62%,63%,"72%
(36/50)","67%
(35/52)","52%
(16/31)","58%
(18/31)",5/8,7/10,"33%
(17/52)","28%
(14/50)","35%
(11/31)","39%
(12/31)",3/10,3/8,"64%
(52/81)","64%
(53/83)","36%
(30/83)","36%
(29/81)","50%
(82/164)","50%
(82/164)","77%
(10/13)","77%
(10/13)","23%
(3/13)","23%
(3/13)","50%
(13/26)","50%
(13/26)",cuevas-pablo,garin-cristian,07.02.2020 20:45,cordoba-2020,1-2,3,3,1-2 | 6-1 | 3-6 | 4-6,6-1,,3-6,,4-6,,,,,
0,0,1,5,69%,59%,"70%
(30/43)","46%
(16/35)","42%
(8/19)","46%
(11/24)",5/7,6/11,"54%
(19/35)","30%
(13/43)","33%
(8/24)","53%
(10/19)",5/11,2/7,"61%
(38/62)","46%
(27/59)","54%
(32/59)","39%
(24/62)","58%
(70/121)","42%
(51/121)","78%
(7/9)","38%
(3/8)","63%
(5/8)","22%
(2/9)","71%
(12/17)","29%
(5/17)",martin-andrej,moutet-corentin,07.02.2020 18:45,cordoba-2020,2-0,2,3,2-0 | 6-3 | 6-2,6-3,,6-2,,,,,,,
4,3,3,2,46%,57%,"79%
(26/33)","49%
(17/35)","50%
(19/38)","46%
(12/26)",5/7,3/8,"51%
(18/35)","21%
(7/33)","46%
(12/26)","42%
(16/38)",5/8,2/7,"63%
(45/71)","48%
(29/61)","52%
(32/61)","37%
(26/71)","58%
(77/132)","42%
(55/132)","80%
(8/10)","44%
(4/9)","56%
(5/9)","20%
(2/10)","68%
(13/19)","32%
(6/19)",schwartzman-diego,munar-jaume,07.02.2020 02:25,cordoba-2020,2-0,2,3,2-0 | 6-1 | 7-5,6-1,,7-5,,,,,,,
6,4,1,3,65%,55%,"62%
(28/45)","79%
(26/33)","38%
(9/24)","59%
(16/27)",3/6,5/5,"21%
(7/33)","38%
(17/45)","30%
(8/27)","58%
(14/24)",0/5,3/6,"54%
(37/69)","70%
(42/60)","30%
(18/60)","46%
(32/69)","43%
(55/129)","57%
(74/129)","67%
(6/9)","100%
(9/9)","0%
(0/9)","33%
(3/9)","33%
(6/18)","67%
(12/18)",cachin-pedro,londero-juan-ignacio,07.02.2020 00:45,cordoba-2020,0-2,2,3,0-2 | 3-6 | 3-6,3-6,,3-6,,,,,,,
2,2,8,4,65%,62%,"58%
(50/86)","59%
(40/68)","47%
(22/47)","49%
(20/41)",13/21,5/10,"41%
(28/68)","42%
(36/86)","41%
(17/41)","36%
(17/47)",5/10,8/21,"54%
(72/133)","55%
(60/109)","45%
(49/109)","46%
(61/133)","50%
(121/242)","50%
(121/242)","50%
(8/16)","67%
(10/15)","33%
(5/15)","50%
(8/16)","42%
(13/31)","58%
(18/31)",andujar-pablo,ramos-vinolas-albert,06.02.2020 20:40,cordoba-2020,1-2,3,3,1-2 | 3-6 | 7-6(7-4) | 4-6,3-6,,7-6,7-4,4-6,,,,,
15,2,4,8,68%,61%,"83%
(35/42)","63%
(26/41)","40%
(8/20)","38%
(10/26)",4/5,6/9,"37%
(15/41)","17%
(7/42)","31%
(8/26)","40%
(8/20)",3/9,1/5,"69%
(43/62)","54%
(36/67)","46%
(31/67)","31%
(19/62)","57%
(74/129)","43%
(55/129)","90%
(9/10)","67%
(6/9)","33%
(3/9)","10%
(1/10)","63%
(12/19)","37%
(7/19)",djere-laslo,martinez-pedro,06.02.2020 18:45,cordoba-2020,2-0,2,3,2-0 | 6-3 | 6-4,6-3,,6-4,,,,,,,
