Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
6,3,2,1,57%,74%,"72%
(36/50)","75%
(41/55)","47%
(18/38)","63%
(12/19)",5/6,4/4,"25%
(14/55)","28%
(14/50)","37%
(7/19)","53%
(20/38)",0/4,1/6,"61%
(54/88)","72%
(53/74)","28%
(21/74)","39%
(34/88)","46%
(75/162)","54%
(87/162)","91%
(10/11)","100%
(11/11)","0%
(0/11)","9%
(1/11)","45%
(10/22)","55%
(12/22)",fucsovics-marton,rublev-andrey,07.03.2021 14:40,rotterdam-2021,0-2,2,3,0-2 | 6-7(4-7) | 4-6,6-7,4-7,4-6,,,,,,,
2,4,2,2,67%,57%,"57%
(21/37)","75%
(21/28)","28%
(5/18)","62%
(13/21)",0/5,2/3,"25%
(7/28)","43%
(16/37)","29%
(6/21)","61%
(11/18)",1/3,5/5,"47%
(26/55)","69%
(34/49)","31%
(15/49)","53%
(29/55)","39%
(41/104)","61%
(63/104)","44%
(4/9)","88%
(7/8)","13%
(1/8)","56%
(5/9)","29%
(5/17)","71%
(12/17)",coric-borna,fucsovics-marton,06.03.2021 18:40,rotterdam-2021,0-2,2,3,0-2 | 4-6 | 1-6,4-6,,1-6,,,,,,,
6,7,2,3,61%,55%,"84%
(36/43)","74%
(29/39)","50%
(14/28)","41%
(13/32)",5/5,1/3,"26%
(10/39)","16%
(7/43)","50%
(16/32)","43%
(12/28)",2/3,0/5,"70%
(50/71)","59%
(42/71)","41%
(29/71)","30%
(21/71)","56%
(79/142)","44%
(63/142)","100%
(10/10)","82%
(9/11)","18%
(2/11)","0%
(0/10)","57%
(12/21)","43%
(9/21)",rublev-andrey,tsitsipas-stefanos,06.03.2021 14:15,rotterdam-2021,2-0,2,3,2-0 | 6-3 | 7-6(7-2),6-3,,7-6,7-2,,,,,,
1,0,2,1,60%,59%,"58%
(30/52)","72%
(23/32)","47%
(16/34)","64%
(14/22)",9/13,1/2,"28%
(9/32)","42%
(22/52)","32%
(7/22)","47%
(16/34)",1/2,4/13,"54%
(45/84)","69%
(37/54)","31%
(17/54)","46%
(39/84)","45%
(62/138)","55%
(76/138)","60%
(6/10)","89%
(8/9)","11%
(1/9)","40%
(4/10)","37%
(7/19)","63%
(12/19)",paul-tommy,fucsovics-marton,05.03.2021 21:55,rotterdam-2021,0-2,2,3,0-2 | 4-6 | 3-6,4-6,,3-6,,,,,,,
11,1,4,3,64%,62%,"82%
(41/50)","75%
(39/52)","50%
(14/28)","44%
(14/32)",8/10,6/8,"25%
(13/52)","18%
(9/50)","47%
(15/32)","36%
(10/28)",2/8,2/10,"71%
(55/78)","63%
(53/84)","37%
(31/84)","29%
(23/78)","53%
(86/162)","47%
(76/162)","83%
(10/12)","83%
(10/12)","17%
(2/12)","17%
(2/12)","50%
(12/24)","50%
(12/24)",coric-borna,nishikori-kei,05.03.2021 19:35,rotterdam-2021,2-0,2,3,2-0 | 7-6(7-2) | 7-6(7-4),7-6,7-2,7-6,7-4,,,,,,
9,15,7,0,62%,66%,"67%
(48/72)","74%
(56/76)","44%
(20/45)","41%
(16/39)",3/8,4/8,"26%
(20/76)","33%
(24/72)","59%
(23/39)","40%
(18/45)",4/8,5/8,"58%
(68/117)","63%
(72/115)","37%
(43/115)","42%
(49/117)","48%
(111/232)","52%
(121/232)","71%
(12/17)","76%
(13/17)","24%
(4/17)","29%
(5/17)","47%
(16/34)","53%
(18/34)",chardy-jeremy,rublev-andrey,05.03.2021 15:15,rotterdam-2021,1-2,3,3,1-2 | 6-7(2-7) | 7-6(7-2) | 4-6,6-7,2-7,7-6,7-2,4-6,,,,,
1,5,0,3,55%,58%,"55%
(32/58)","65%
(41/63)","57%
(27/47)","53%
(24/45)",4/9,5/9,"35%
(22/63)","45%
(26/58)","40%
(18/45)","43%
(20/47)",4/9,5/9,"56%
(59/105)","60%
(65/108)","40%
(43/108)","44%
(46/105)","48%
(102/213)","52%
(111/213)","67%
(10/15)","75%
(12/16)","25%
(4/16)","33%
(5/15)","45%
(14/31)","55%
(17/31)",khachanov-karen,tsitsipas-stefanos,05.03.2021 12:10,rotterdam-2021,1-2,3,3,1-2 | 6-4 | 3-6 | 5-7,6-4,,3-6,,5-7,,,,,
5,0,2,1,53%,65%,"71%
(25/35)","44%
(16/36)","42%
(13/31)","26%
(5/19)",9/12,2/8,"56%
(20/36)","29%
(10/35)","68%
(13/19)","52%
(16/31)",6/8,3/12,"58%
(38/66)","38%
(21/55)","62%
(34/55)","42%
(28/66)","60%
(72/121)","40%
(49/121)","67%
(6/9)","25%
(2/8)","75%
(6/8)","33%
(3/9)","71%
(12/17)","29%
(5/17)",fucsovics-marton,davidovich-fokina-alejandro,04.03.2021 20:15,rotterdam-2021,2-0,2,3,2-0 | 6-3 | 6-2,6-3,,6-2,,,,,,,
1,4,1,1,67%,66%,"64%
(27/42)","81%
(22/27)","33%
(7/21)","71%
(10/14)",4/8,0/0,"19%
(5/27)","36%
(15/42)","21%
(3/14)","62%
(13/21)",0/0,4/8,"54%
(34/63)","78%
(32/41)","22%
(9/41)","46%
(29/63)","41%
(43/104)","59%
(61/104)","56%
(5/9)","100%
(8/8)","0%
(0/8)","44%
(4/9)","29%
(5/17)","71%
(12/17)",lajovic-dusan,coric-borna,04.03.2021 18:40,rotterdam-2021,0-2,2,3,0-2 | 3-6 | 2-6,3-6,,2-6,,,,,,,
8,3,6,0,57%,66%,"76%
(41/54)","80%
(43/54)","54%
(22/41)","68%
(19/28)",2/4,0/1,"20%
(11/54)","24%
(13/54)","32%
(9/28)","32%
(13/41)",1/1,2/4,"66%
(63/95)","76%
(62/82)","24%
(20/82)","34%
(32/95)","47%
(83/177)","53%
(94/177)","88%
(14/16)","94%
(15/16)","6%
(1/16)","13%
(2/16)","47%
(15/32)","53%
(17/32)",hurkacz-hubert,tsitsipas-stefanos,04.03.2021 14:10,rotterdam-2021,1-2,3,3,1-2 | 4-6 | 6-4 | 5-7,4-6,,6-4,,5-7,,,,,
