Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
4,2,2,1,60%,65%,"67%
(35/52)","78%
(46/59)","43%
(15/35)","47%
(15/32)",10/14,6/8,"22%
(13/59)","33%
(17/52)","53%
(17/32)","57%
(20/35)",2/8,4/14,"57%
(50/87)","67%
(61/91)","33%
(30/91)","43%
(37/87)","45%
(80/178)","55%
(98/178)","69%
(9/13)","86%
(12/14)","14%
(2/14)","31%
(4/13)","41%
(11/27)","59%
(16/27)",kotov-pavel,humbert-ugo,14.10.2020 13:30,st-petersburg-2020,1-2,3,3,1-2 | 6-4 | 2-6 | 3-6,6-4,,2-6,,3-6,,,,,
2,3,0,0,60%,65%,"78%
(21/27)","57%
(25/44)","72%
(13/18)","42%
(10/24)",0/1,5/9,"43%
(19/44)","22%
(6/27)","58%
(14/24)","28%
(5/18)",4/9,1/1,"76%
(34/45)","51%
(35/68)","49%
(33/68)","24%
(11/45)","59%
(67/113)","41%
(46/113)","89%
(8/9)","56%
(5/9)","44%
(4/9)","11%
(1/9)","67%
(12/18)","33%
(6/18)",safiullin-roman,gomez-emilio,14.10.2020 12:00,st-petersburg-2020,2-0,2,3,2-0 | 6-4 | 6-2,6-4,,6-2,,,,,,,
5,4,5,3,63%,60%,"73%
(49/67)","70%
(54/77)","48%
(19/40)","41%
(21/51)",8/11,11/17,"30%
(23/77)","27%
(18/67)","53%
(27/51)","40%
(16/40)",6/17,3/11,"64%
(68/107)","59%
(75/128)","41%
(53/128)","36%
(39/107)","51%
(121/235)","49%
(114/235)","81%
(13/16)","65%
(11/17)","35%
(6/17)","19%
(3/16)","58%
(19/33)","42%
(14/33)",norrie-cameron,kecmanovic-miomir,14.10.2020 11:30,st-petersburg-2020,2-1,3,3,2-1 | 7-5 | 6-7(5-7) | 6-3,7-5,,6-7,5-7,6-3,,,,,
10,26,5,0,58%,77%,"87%
(40/46)","91%
(49/54)","61%
(20/33)","63%
(10/16)",1/3,0/1,"9%
(5/54)","13%
(6/46)","38%
(6/16)","24%
(8/33)",1/1,2/3,"76%
(60/79)","84%
(59/70)","16%
(11/70)","24%
(19/79)","48%
(71/149)","52%
(78/149)","87%
(13/15)","93%
(13/14)","7%
(1/14)","13%
(2/15)","48%
(14/29)","52%
(15/29)",serdarusic-nino,opelka-reilly,14.10.2020 10:10,st-petersburg-2020,1-2,3,3,1-2 | 6-3 | 6-7(5-7) | 2-6,6-3,,6-7,5-7,2-6,,,,,
5,10,1,1,75%,65%,"58%
(22/38)","86%
(24/28)","46%
(6/13)","53%
(8/15)",0/4,0/0,"14%
(4/28)","42%
(16/38)","40%
(6/15)","46%
(6/13)",0/0,4/4,"55%
(28/51)","74%
(32/43)","26%
(11/43)","45%
(23/51)","41%
(39/94)","59%
(55/94)","56%
(5/9)","100%
(8/8)","0%
(0/8)","44%
(4/9)","29%
(5/17)","71%
(12/17)",troicki-viktor,shapovalov-denis,14.10.2020 10:10,st-petersburg-2020,0-2,2,3,0-2 | 2-6 | 3-6,2-6,,3-6,,,,,,,
7,2,3,2,59%,55%,"63%
(24/38)","87%
(26/30)","35%
(9/26)","44%
(11/25)",9/13,3/4,"13%
(4/30)","37%
(14/38)","48%
(12/25)","54%
(14/26)",1/4,4/13,"52%
(33/64)","67%
(37/55)","33%
(18/55)","48%
(31/64)","43%
(51/119)","57%
(68/119)","56%
(5/9)","89%
(8/9)","11%
(1/9)","44%
(4/9)","33%
(6/18)","67%
(12/18)",pospisil-vasek,rublev-andrey,13.10.2020 15:45,st-petersburg-2020,0-2,2,3,0-2 | 2-6 | 4-6,2-6,,4-6,,,,,,,
2,4,2,1,61%,56%,"74%
(25/34)","66%
(21/32)","68%
(15/22)","48%
(12/25)",1/2,3/6,"34%
(11/32)","26%
(9/34)","48%
(12/25)","23%
(5/22)",3/6,1/2,"71%
(40/56)","58%
(33/57)","42%
(24/57)","29%
(16/56)","57%
(64/113)","43%
(49/113)","90%
(9/10)","70%
(7/10)","30%
(3/10)","10%
(1/10)","60%
(12/20)","40%
(8/20)",khachanov-karen,duckworth-james,13.10.2020 14:10,st-petersburg-2020,2-0,2,3,2-0 | 6-4 | 6-4,6-4,,6-4,,,,,,,
3,5,3,4,63%,56%,"65%
(26/40)","70%
(31/44)","46%
(11/24)","56%
(19/34)",1/4,3/5,"30%
(13/44)","35%
(14/40)","32%
(11/34)","42%
(10/24)",2/5,3/4,"58%
(37/64)","64%
(50/78)","36%
(28/78)","42%
(27/64)","46%
(65/142)","54%
(77/142)","70%
(7/10)","82%
(9/11)","18%
(2/11)","30%
(3/10)","43%
(9/21)","57%
(12/21)",kukushkin-mikhail,kecmanovic-miomir,13.10.2020 12:25,st-petersburg-2020,0-2,2,3,0-2 | 3-6 | 6-7(7-9),3-6,,6-7,7-9,,,,,,
0,21,1,0,60%,72%,"68%
(27/40)","78%
(38/49)","48%
(13/27)","74%
(14/19)",4/6,5/5,"22%
(11/49)","33%
(13/40)","26%
(5/19)","48%
(13/27)",0/5,2/6,"60%
(40/67)","76%
(52/68)","24%
(16/68)","40%
(27/67)","41%
(56/135)","59%
(79/135)","78%
(7/9)","100%
(10/10)","0%
(0/10)","22%
(2/9)","37%
(7/19)","63%
(12/19)",wolf-jeffrey-john,raonic-milos,13.10.2020 12:10,st-petersburg-2020,0-2,2,3,0-2 | 6-7(5-7) | 1-6,6-7,5-7,1-6,,,,,,,
13,12,4,1,58%,74%,"72%
(33/46)","83%
(33/40)","48%
(16/33)","86%
(12/14)",3/5,0/0,"18%
(7/40)","28%
(13/46)","7%
(1/14)","39%
(13/33)",0/0,2/5,"62%
(49/79)","83%
(45/54)","17%
(9/54)","38%
(30/79)","44%
(58/133)","56%
(75/133)","82%
(9/11)","100%
(10/10)","0%
(0/10)","18%
(2/11)","43%
(9/21)","57%
(12/21)",lopez-feliciano,coric-borna,13.10.2020 10:00,st-petersburg-2020,0-2,2,3,0-2 | 3-6 | 6-7(2-7),3-6,,6-7,2-7,,,,,,
5,2,3,0,49%,75%,"69%
(25/36)","63%
(33/52)","37%
(14/38)","47%
(8/17)",5/9,0/3,"37%
(19/52)","31%
(11/36)","53%
(9/17)","55%
(21/38)",3/3,4/9,"53%
(39/74)","59%
(41/69)","41%
(28/69)","47%
(35/74)","47%
(67/143)","53%
(76/143)","60%
(6/10)","73%
(8/11)","27%
(3/11)","40%
(4/10)","43%
(9/21)","57%
(12/21)",mannarino-adrian,ivashka-ilya,13.10.2020 10:00,st-petersburg-2020,0-2,2,3,0-2 | 3-6 | 6-7(6-8),3-6,,6-7,6-8,,,,,,
7,4,0,2,68%,69%,"71%
(48/68)","67%
(52/78)","47%
(15/32)","54%
(19/35)",3/7,6/9,"33%
(26/78)","29%
(20/68)","40%
(14/35)","53%
(17/32)",3/9,4/7,"63%
(63/100)","63%
(71/113)","37%
(42/113)","37%
(37/100)","49%
(105/213)","51%
(108/213)","76%
(13/17)","81%
(13/16)","19%
(3/16)","24%
(4/17)","48%
(16/33)","52%
(17/33)",wawrinka-stan,evans-daniel,12.10.2020 17:00,st-petersburg-2020,2-1,3,3,2-1 | 3-6 | 7-6(7-3) | 7-5,3-6,,7-6,7-3,7-5,,,,,
2,8,3,5,55%,57%,"76%
(31/41)","70%
(30/43)","45%
(15/33)","45%
(15/33)",2/4,5/8,"30%
(13/43)","24%
(10/41)","39%
(13/33)","45%
(15/33)",3/8,2/4,"62%
(46/74)","59%
(45/76)","41%
(31/76)","38%
(28/74)","51%
(77/150)","49%
(73/150)","82%
(9/11)","73%
(8/11)","27%
(3/11)","18%
(2/11)","55%
(12/22)","45%
(10/22)",donskoy-evgeny,gerasimov-egor,12.10.2020 15:05,st-petersburg-2020,2-0,2,3,2-0 | 6-4 | 7-6(7-4),6-4,,7-6,7-4,,,,,,
25,6,6,1,62%,72%,"84%
(49/58)","75%
(48/64)","42%
(15/36)","56%
(14/25)",1/3,0/1,"25%
(16/64)","16%
(9/58)","40%
(10/25)","42%
(15/36)",1/1,2/3,"68%
(64/94)","70%
(62/89)","30%
(27/89)","32%
(30/94)","50%
(91/183)","50%
(92/183)","87%
(13/15)","93%
(14/15)","7%
(1/15)","13%
(2/15)","47%
(14/30)","53%
(16/30)",bublik-alexander,mcdonald-mackenzie,12.10.2020 12:40,st-petersburg-2020,2-1,3,3,2-1 | 2-6 | 7-6(7-2) | 6-4,2-6,,7-6,7-2,6-4,,,,,
13,16,0,5,58%,76%,"87%
(39/45)","75%
(54/72)","45%
(15/33)","43%
(10/23)",0/2,2/3,"25%
(18/72)","13%
(6/45)","35%
(8/23)","55%
(18/33)",1/3,2/2,"69%
(54/78)","67%
(64/95)","33%
(31/95)","31%
(24/78)","49%
(85/173)","51%
(88/173)","86%
(12/14)","93%
(14/15)","7%
(1/15)","14%
(2/14)","45%
(13/29)","55%
(16/29)",fritz-taylor,norrie-cameron,12.10.2020 11:10,st-petersburg-2020,1-2,3,3,1-2 | 4-6 | 6-4 | 3-6,4-6,,6-4,,3-6,,,,,
8,8,4,5,61%,62%,"72%
(46/64)","83%
(48/58)","44%
(18/41)","37%
(13/35)",4/8,4/7,"17%
(10/58)","28%
(18/64)","49%
(17/35)","46%
(19/41)",3/7,4/8,"61%
(64/105)","66%
(61/93)","34%
(32/93)","39%
(41/105)","48%
(96/198)","52%
(102/198)","76%
(13/17)","81%
(13/16)","19%
(3/16)","24%
(4/17)","48%
(16/33)","52%
(17/33)",sandgren-tennys,karatsev-aslan,12.10.2020 10:10,st-petersburg-2020,1-2,3,3,1-2 | 5-7 | 6-3 | 5-7,5-7,,6-3,,5-7,,,,,
