Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
5,3,4,1,66%,75%,"65%
(41/63)","65%
(47/72)","47%
(15/32)","46%
(11/24)",3/6,5/8,"35%
(25/72)","35%
(22/63)","50%
(12/24)","41%
(13/32)",3/8,3/6,"59%
(56/95)","60%
(58/96)","40%
(38/96)","41%
(39/95)","49%
(94/191)","51%
(97/191)","79%
(11/14)","79%
(11/14)","21%
(3/14)","21%
(3/14)","50%
(14/28)","50%
(14/28)",djokovic-novak,nadal-rafael,16.05.2021 15:10,rome-2021,1-2,3,3,1-2 | 5-7 | 6-1 | 3-6,5-7,,6-1,,3-6,,,,,
5,3,2,3,69%,71%,"79%
(52/66)","63%
(44/70)","59%
(17/29)","55%
(16/29)",6/7,8/12,"37%
(26/70)","21%
(14/66)","34%
(10/29)","34%
(10/29)",4/12,1/7,"73%
(69/95)","61%
(60/99)","39%
(39/99)","27%
(26/95)","56%
(108/194)","44%
(86/194)","93%
(14/15)","71%
(10/14)","29%
(4/14)","7%
(1/15)","62%
(18/29)","38%
(11/29)",djokovic-novak,sonego-lorenzo,15.05.2021 16:40,rome-2021,2-1,3,3,2-1 | 6-3 | 6-7(5-7) | 6-2,6-3,,6-7,5-7,6-2,,,,,
11,5,1,1,52%,75%,"84%
(27/32)","84%
(36/43)","52%
(15/29)","57%
(8/14)",5/7,4/4,"16%
(7/43)","16%
(5/32)","36%
(5/14)","45%
(13/29)",0/4,2/7,"69%
(42/61)","77%
(44/57)","23%
(13/57)","31%
(19/61)","47%
(55/118)","53%
(63/118)","80%
(8/10)","100%
(10/10)","0%
(0/10)","20%
(2/10)","40%
(8/20)","60%
(12/20)",opelka-reilly,nadal-rafael,15.05.2021 14:05,rome-2021,0-2,2,3,0-2 | 4-6 | 4-6,4-6,,4-6,,,,,,,
5,7,1,0,64%,61%,"70%
(50/71)","72%
(39/54)","43%
(17/40)","47%
(16/34)",11/13,1/4,"28%
(15/54)","30%
(21/71)","53%
(18/34)","55%
(22/40)",3/4,2/13,"60%
(67/111)","63%
(55/88)","38%
(33/88)","40%
(44/111)","50%
(100/199)","50%
(99/199)","86%
(12/14)","79%
(11/14)","21%
(3/14)","14%
(2/14)","54%
(15/28)","46%
(13/28)",sonego-lorenzo,rublev-andrey,15.05.2021 09:05,rome-2021,2-1,3,3,2-1 | 3-6 | 6-4 | 6-3,3-6,,6-4,,6-3,,,,,
4,5,6,1,70%,64%,"69%
(54/78)","58%
(52/90)","44%
(15/34)","47%
(24/51)",9/14,17/23,"42%
(38/90)","31%
(24/78)","51%
(26/51)","38%
(13/34)",6/23,5/14,"62%
(69/112)","54%
(76/141)","46%
(65/141)","38%
(43/112)","53%
(134/253)","47%
(119/253)","71%
(12/17)","65%
(11/17)","35%
(6/17)","29%
(5/17)","53%
(18/34)","47%
(16/34)",djokovic-novak,tsitsipas-stefanos,15.05.2021 09:00,rome-2021,2-1,3,3,2-1 | 4-6 | 7-5 | 7-5,4-6,,7-5,,7-5,,,,,
6,1,3,0,69%,72%,"64%
(28/44)","58%
(29/50)","40%
(8/20)","79%
(15/19)",3/6,9/10,"42%
(21/50)","36%
(16/44)","21%
(4/19)","45%
(9/20)",1/10,3/6,"56%
(36/64)","64%
(44/69)","36%
(25/69)","44%
(28/64)","46%
(61/133)","54%
(72/133)","67%
(6/9)","90%
(9/10)","10%
(1/10)","33%
(3/9)","37%
(7/19)","63%
(12/19)",zverev-alexander,nadal-rafael,14.05.2021 10:15,rome-2021,0-2,2,3,0-2 | 3-6 | 4-6,3-6,,4-6,,,,,,,
5,18,2,1,71%,68%,"80%
(36/45)","80%
(40/50)","72%
(13/18)","70%
(16/23)",1/2,4/4,"20%
(10/50)","20%
(9/45)","26%
(6/23)","17%
(3/18)",0/4,1/2,"78%
(49/63)","77%
(56/73)","23%
(17/73)","22%
(14/63)","49%
(66/136)","51%
(70/136)","92%
(11/12)","100%
(12/12)","0%
(0/12)","8%
(1/12)","46%
(11/24)","54%
(13/24)",delbonis-federico,opelka-reilly,14.05.2021 08:10,rome-2021,0-2,2,3,0-2 | 5-7 | 6-7(2-7),5-7,,6-7,2-7,,,,,,
0,5,1,0,69%,59%,"64%
(28/44)","74%
(25/34)","40%
(8/20)","50%
(12/24)",6/10,2/4,"26%
(9/34)","36%
(16/44)","50%
(12/24)","55%
(11/20)",2/4,4/10,"56%
(36/64)","64%
(37/58)","36%
(21/58)","44%
(28/64)","47%
(57/122)","53%
(65/122)","60%
(6/10)","80%
(8/10)","20%
(2/10)","40%
(4/10)","40%
(8/20)","60%
(12/20)",bautista-agut-roberto,rublev-andrey,13.05.2021 18:25,rome-2021,0-2,2,3,0-2 | 4-6 | 4-6,4-6,,4-6,,,,,,,
8,9,3,0,65%,71%,"70%
(60/86)","68%
(58/85)","48%
(22/46)","60%
(21/35)",11/14,7/9,"32%
(27/85)","30%
(26/86)","40%
(14/35)","46%
(21/46)",2/9,3/14,"62%
(82/132)","66%
(79/120)","34%
(41/120)","38%
(50/132)","49%
(123/252)","51%
(129/252)","82%
(14/17)","88%
(15/17)","12%
(2/17)","18%
(3/17)","47%
(16/34)","53%
(18/34)",thiem-dominic,sonego-lorenzo,13.05.2021 17:15,rome-2021,1-2,3,3,1-2 | 4-6 | 7-6(7-5) | 6-7(5-7),4-6,,7-6,7-5,6-7,5-7,,,,
7,2,8,0,59%,64%,"70%
(48/69)","58%
(39/67)","40%
(19/48)","46%
(17/37)",5/9,8/13,"42%
(28/67)","30%
(21/69)","54%
(20/37)","44%
(21/48)",5/13,4/9,"57%
(67/117)","54%
(56/104)","46%
(48/104)","43%
(50/117)","52%
(115/221)","48%
(106/221)","73%
(11/15)","64%
(9/14)","36%
(5/14)","27%
(4/15)","55%
(16/29)","45%
(13/29)",zverev-alexander,nishikori-kei,13.05.2021 15:18,rome-2021,2-1,3,3,2-1 | 4-6 | 6-3 | 6-4,4-6,,6-3,,6-4,,,,,
