Aces_left,Aces_right,Double Faults_left,Double Faults_right,1st serve percentage_left,1st serve percentage_right,1st serve points won_left,1st serve points won_right,2nd serve points won_left,2nd serve points won_right,Break Points Saved_left,Break Points Saved_right,1st return points won_left,1st return points won_right,2nd return points won_left,2nd return points won_right,Break Points Converted_left,Break Points Converted_right,Service Points Won_left,Service Points Won_right,Return Points Won_left,Return Points Won_right,Total Points Won_left,Total Points Won_right,Service games won_left,Service games won_right,Return games won_left,Return games won_right,Total games won_left,Total games won_right,player_left,player_right,date,match_info,match_result_sets,sets_played,best_of_estimate,score_full,set_1_score,set_1_tiebreak,set_2_score,set_2_tiebreak,set_3_score,set_3_tiebreak,set_4_score,set_4_tiebreak,set_5_score,set_5_tiebreak
3,8,0,4,71%,65%,"63%
(50/79)","69%
(49/71)","55%
(18/33)","51%
(20/39)",9/11,6/8,"31%
(22/71)","37%
(29/79)","38%
(15/39)","45%
(15/33)",2/8,2/11,"61%
(68/112)","63%
(69/110)","37%
(41/110)","39%
(44/112)","49%
(109/222)","51%
(113/222)","86%
(12/14)","87%
(13/15)","13%
(2/15)","14%
(2/14)","48%
(14/29)","52%
(15/29)",nishikori-kei,korda-sebastian,17.06.2021 09:10,halle-2021,1-2,3,3,1-2 | 6-2 | 3-6 | 5-7,6-2,,3-6,,5-7,,,,,
16,11,2,1,67%,63%,"82%
(46/56)","82%
(47/57)","48%
(13/27)","70%
(23/33)",3/5,4/4,"18%
(10/57)","18%
(10/56)","27%
(9/33)","44%
(12/27)",0/4,2/5,"71%
(59/83)","78%
(70/90)","22%
(20/90)","29%
(24/83)","46%
(79/173)","54%
(94/173)","87%
(13/15)","100%
(16/16)","0%
(0/16)","13%
(2/15)","42%
(13/31)","58%
(18/31)",struff-jan-lennard,giron-marcos,16.06.2021 15:05,halle-2021,1-2,3,3,1-2 | 7-6(7-1) | 3-6 | 4-6,7-6,7-1,3-6,,4-6,,,,,
13,5,2,1,70%,67%,"88%
(42/48)","62%
(38/61)","62%
(13/21)","53%
(16/30)",0/1,12/15,"38%
(23/61)","13%
(6/48)","43%
(13/30)","29%
(6/21)",3/15,1/1,"80%
(55/69)","59%
(54/91)","41%
(37/91)","20%
(14/69)","57%
(92/160)","43%
(68/160)","93%
(13/14)","77%
(10/13)","23%
(3/13)","7%
(1/14)","59%
(16/27)","41%
(11/27)",auger-aliassime-felix,federer-roger,16.06.2021 13:00,halle-2021,2-1,3,3,2-1 | 4-6 | 6-3 | 6-2,4-6,,6-3,,6-2,,,,,
6,4,2,0,53%,64%,"69%
(25/36)","71%
(27/38)","50%
(16/32)","67%
(14/21)",3/6,1/2,"29%
(11/38)","31%
(11/36)","33%
(7/21)","44%
(14/32)",1/2,3/6,"60%
(41/68)","69%
(41/59)","31%
(18/59)","40%
(27/68)","46%
(59/127)","54%
(68/127)","70%
(7/10)","90%
(9/10)","10%
(1/10)","30%
(3/10)","40%
(8/20)","60%
(12/20)",thompson-jordan,rublev-andrey,16.06.2021 11:15,halle-2021,0-2,2,3,0-2 | 4-6 | 4-6,4-6,,4-6,,,,,,,
3,3,2,0,59%,61%,"78%
(31/40)","79%
(34/43)","57%
(16/28)","68%
(19/28)",0/1,3/3,"21%
(9/43)","23%
(9/40)","32%
(9/28)","36%
(10/28)",0/3,1/1,"69%
(47/68)","75%
(53/71)","25%
(18/71)","31%
(21/68)","47%
(65/139)","53%
(74/139)","91%
(10/11)","100%
(11/11)","0%
(0/11)","9%
(1/11)","45%
(10/22)","55%
(12/22)",moutet-corentin,kohlschreiber-philipp,16.06.2021 09:10,halle-2021,0-2,2,3,0-2 | 4-6 | 6-7(4-7),4-6,,6-7,4-7,,,,,,
10,6,4,3,63%,60%,"83%
(34/41)","72%
(23/32)","46%
(11/24)","48%
(10/21)",1/2,2/5,"28%
(9/32)","17%
(7/41)","38%
(8/21)","38%
(9/24)",3/5,1/2,"69%
(45/65)","62%
(33/53)","38%
(20/53)","31%
(20/65)","55%
(65/118)","45%
(53/118)","91%
(10/11)","70%
(7/10)","30%
(3/10)","9%
(1/11)","62%
(13/21)","38%
(8/21)",rinderknech-arthur,hanfmann-yannick,15.06.2021 14:20,halle-2021,2-0,2,3,2-0 | 7-5 | 6-3,7-5,,6-3,,,,,,,
12,14,8,4,65%,60%,"76%
(55/72)","74%
(55/74)","50%
(19/38)","51%
(25/49)",4/7,9/11,"26%
(19/74)","24%
(17/72)","41%
(20/49)","29%
(11/38)",2/11,3/7,"67%
(74/110)","65%
(80/123)","35%
(43/123)","33%
(36/110)","50%
(117/233)","50%
(116/233)","82%
(14/17)","88%
(15/17)","12%
(2/17)","18%
(3/17)","47%
(16/34)","53%
(18/34)",humbert-ugo,querrey-sam,15.06.2021 14:10,halle-2021,2-1,3,3,2-1 | 4-6 | 7-6(7-4) | 7-6(7-5),4-6,,7-6,7-4,7-6,7-5,,,,
8,4,4,5,69%,60%,"89%
(41/46)","67%
(39/58)","48%
(10/21)","53%
(20/38)",0/2,5/8,"33%
(19/58)","11%
(5/46)","34%
(13/38)","33%
(7/21)",3/8,2/2,"76%
(51/67)","61%
(59/96)","39%
(37/96)","24%
(16/67)","54%
(88/163)","46%
(75/163)","86%
(12/14)","79%
(11/14)","21%
(3/14)","14%
(2/14)","54%
(15/28)","46%
(13/28)",zverev-alexander,koepfer-dominik,15.06.2021 14:05,halle-2021,2-1,3,3,2-1 | 6-4 | 3-6 | 6-3,6-4,,3-6,,6-3,,,,,
9,4,1,1,70%,66%,"82%
(36/44)","66%
(23/35)","53%
(10/19)","56%
(10/18)",2/2,0/2,"34%
(12/35)","18%
(8/44)","39%
(7/18)","42%
(8/19)",2/2,0/2,"73%
(46/63)","62%
(33/53)","38%
(20/53)","27%
(17/63)","57%
(66/116)","43%
(50/116)","100%
(11/11)","80%
(8/10)","20%
(2/10)","0%
(0/11)","62%
(13/21)","38%
(8/21)",auger-aliassime-felix,hurkacz-hubert,15.06.2021 12:40,halle-2021,2-0,2,3,2-0 | 6-3 | 7-5,6-3,,7-5,,,,,,,
8,8,2,2,76%,65%,"71%
(36/51)","83%
(33/40)","38%
(6/16)","64%
(14/22)",2/3,0/0,"18%
(7/40)","29%
(15/51)","27%
(6/22)","50%
(8/16)",0/0,1/3,"63%
(42/67)","76%
(47/62)","24%
(15/62)","37%
(25/67)","44%
(57/129)","56%
(72/129)","90%
(9/10)","100%
(11/11)","0%
(0/11)","10%
(1/10)","43%
(9/21)","57%
(12/21)",khachanov-karen,rublev-andrey,15.06.2021 12:30,halle-2021,0-2,2,3,0-2 | 3-6 | 6-7(5-7),3-6,,6-7,5-7,,,,,,
2,4,2,5,62%,67%,"69%
(40/58)","68%
(38/56)","51%
(18/35)","48%
(13/27)",7/8,5/8,"32%
(18/56)","31%
(18/58)","33%
(9/27)","43%
(15/35)",3/8,1/8,"62%
(58/93)","61%
(51/83)","39%
(32/83)","38%
(35/93)","51%
(90/176)","49%
(86/176)","92%
(12/13)","77%
(10/13)","23%
(3/13)","8%
(1/13)","58%
(15/26)","42%
(11/26)",basilashvili-nikoloz,simon-gilles,15.06.2021 11:50,halle-2021,2-1,3,3,2-1 | 6-1 | 3-6 | 6-4,6-1,,3-6,,6-4,,,,,
8,6,3,0,68%,57%,"65%
(28/43)","88%
(22/25)","45%
(9/20)","74%
(14/19)",3/6,0/0,"12%
(3/25)","35%
(15/43)","26%
(5/19)","40%
(8/20)",0/0,3/6,"59%
(37/63)","82%
(36/44)","18%
(8/44)","41%
(26/63)","42%
(45/107)","58%
(62/107)","70%
(7/10)","100%
(9/9)","0%
(0/9)","30%
(3/10)","37%
(7/19)","63%
(12/19)",rodionov-jurij,kohlschreiber-philipp,15.06.2021 11:10,halle-2021,0-2,2,3,0-2 | 4-6 | 3-6,4-6,,3-6,,,,,,,
7,9,5,4,63%,60%,"75%
(30/40)","75%
(39/52)","42%
(10/24)","40%
(14/35)",1/4,4/6,"25%
(13/52)","25%
(10/40)","49%
(17/35)","38%
(9/24)",2/6,3/4,"63%
(40/64)","61%
(53/87)","39%
(34/87)","38%
(24/64)","49%
(74/151)","51%
(77/151)","70%
(7/10)","82%
(9/11)","18%
(2/11)","30%
(3/10)","43%
(9/21)","57%
(12/21)",medvedev-daniil,struff-jan-lennard,15.06.2021 10:35,halle-2021,0-2,2,3,0-2 | 6-7(6-8) | 3-6,6-7,6-8,3-6,,,,,,,
